"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"CDC6","CDC6",822.083074237372,2.38329418939383,0.296445592441653,8.03956695649948,9.01565126986133e-16,3.44156514616439e-14,"Up"
"MPG1","MPG1",9688.01255174207,1.42007253996612,0.176695679033296,8.03682663738781,9.21949640079139e-16,3.49188426179974e-14,"Up"
"SHH3","SHH3",22338.4150629778,-1.9223740279952,0.239543661511398,-8.02515088842677,1.01401229537662e-15,3.81079969611306e-14,"Down"
"RVS161","RVS161",23191.8928666814,-1.58883743689457,0.198126144623537,-8.01932243679174,1.06330053779737e-15,3.96529308249357e-14,"Down"
"fabG","fabG",1605.60614704165,2.84177131407139,0.354497493570614,8.0163368306166,1.08945488269239e-15,4.03181471091047e-14,"Up"
"ARP7","ARP7",1422.09203432728,2.12667554237784,0.265341729122494,8.0148552186304,1.10266828561495e-15,4.04979988534944e-14,"Up"
"FIM1_4164","FIM1_4164",536.745051185594,-4.20613737765471,0.525549135311122,-8.00331899540603,1.21109656722696e-15,4.41458357738066e-14,"Down"
"MEP3","MEP3",5932.65011596179,2.8344189522291,0.355235333508346,7.97898937652412,1.4753627132549e-15,5.33773017452221e-14,"Up"
"YJL163C","YJL163C",39114.4294040319,-2.54806370535133,0.320444715084879,-7.95164839799714,1.84045982025331e-15,6.60929571006523e-14,"Down"
"GPM1","GPM1",73142.6891193344,1.28925494851219,0.162258644874981,7.94567802230538,1.93131472990349e-15,6.88456897836187e-14,"Up"
"YNR063W","YNR063W",2598.14346813234,-1.10928560009436,0.139813848648885,-7.93401805911306,2.12167225867145e-15,7.50793219710891e-14,"Down"
"MIG2","MIG2",2260.8678292822,2.95439116498533,0.37302738415172,7.92003828808372,2.37437454513178e-15,8.34128101072383e-14,"Up"
"YGR126W","YGR126W",1441.5818944034,-2.26715852762843,0.287764921752283,-7.87850900597283,3.313106210856e-15,1.15553517339783e-13,"Down"
"GIC2","GIC2",3329.87889303786,1.86535009780002,0.237799429528935,7.844216033214,4.35666544324351e-15,1.50865100491747e-13,"Up"
"FIM1_4804","FIM1_4804",12514.3373408434,-1.73390627780855,0.221275298617554,-7.83596853621418,4.65242376979114e-15,1.59964187488989e-13,"Down"
"COA3","COA3",4729.26887635959,-2.26147698042305,0.289242394244765,-7.81862211564092,5.34046627906042e-15,1.82328031837218e-13,"Down"
"YLR419W","YLR419W",963.407063091188,1.72817041066257,0.221279340575945,7.80990401618376,5.72315536612967e-15,1.92721559510864e-13,"Up"
"IPL1","IPL1",830.058762760927,1.57068442385987,0.201115141084377,7.80987654828483,5.72440275774843e-15,1.92721559510864e-13,"Up"
"HAP1","HAP1",7087.75270818072,1.76114411282975,0.226136091711423,7.78798333119323,6.80871614862417e-15,2.27645902679517e-13,"Up"
"HGT1","HGT1",42381.0726825257,-5.184042705398,0.666282885432035,-7.78054309775124,7.22138597647993e-15,2.39789583657361e-13,"Down"
"YAT1","YAT1",20987.6500044363,-4.77481265376659,0.613976932223002,-7.77686001407027,7.43467967599863e-15,2.45192701151302e-13,"Down"
"MSH3","MSH3",724.101212115839,2.6787134628061,0.345431284791575,7.75469270081418,8.8557656374417e-15,2.90086160880523e-13,"Up"
"SHE3","SHE3",1444.58846717125,1.5484253214854,0.199845268120947,7.74812101404517,9.32622414284637e-15,3.03446541238384e-13,"Up"
"GIN4","GIN4",2679.91548405598,2.44145683451636,0.316227406970135,7.7205731720367,1.15807746618878e-14,3.74290637072213e-13,"Up"
"ARA1","ARA1",14841.7436918039,-5.34753310036357,0.693162328369336,-7.71469089057918,1.21275795666059e-14,3.8936758767487e-13,"Down"
"EHD3","EHD3",45310.4695443096,-3.486101938311,0.452797214281652,-7.69903574570702,1.370968184384e-14,4.37266694598265e-13,"Down"
"KCH1","KCH1",862.927548464766,1.69056011393266,0.219960231872524,7.68575346343703,1.52099156261408e-14,4.81945561800853e-13,"Up"
"YGR237C","YGR237C",22553.1828016153,-2.28950402023449,0.298096387512801,-7.68041518160352,1.5857381079742e-14,4.99198593990839e-13,"Down"
"YIL077C","YIL077C",6547.6141548703,-1.32773127987655,0.173742327383386,-7.6419563377134,2.13945736076699e-14,6.69167050645055e-13,"Down"
"UGA4","UGA4",2935.44282449512,-1.50402186743264,0.196931265039049,-7.63729348478215,2.21835450256496e-14,6.89396322335573e-13,"Down"
"SGN1","SGN1",4788.36596330608,-1.35659140979105,0.178497013736654,-7.60007902312864,2.95949974440228e-14,9.13863360564475e-13,"Down"
"FIM1_4099","FIM1_4099",1689.86730244234,-2.40237761863682,0.316723883564727,-7.58508512713998,3.3226884043576e-14,1.01951856862821e-12,"Down"
"MTR2","MTR2",505.503998675607,1.25341364860201,0.165444883950687,7.57601938888364,3.56318581349222e-14,1.08643552351008e-12,"Up"
"ACS1","ACS1",76047.584118795,-7.38948967967075,0.978847674487669,-7.54917222798575,4.38033305639422e-14,1.32724091608745e-12,"Down"
"YUC8","YUC8",18115.5990116018,-6.76500778137669,0.897168153270334,-7.5404011574832,4.68527912868357e-14,1.41082193887316e-12,"Down"
