"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"NUP42","NUP42",2218.55132291505,-0.249102818071341,0.0776710748300787,-3.20715039178103,0.00134056893447278,0.00242550610192506,"Normal"
"MIC17","MIC17",11229.6333639826,-0.523928758637889,0.16337346648124,-3.20693910659019,0.0013415538981536,0.00242638452614676,"Normal"
"AQY1","AQY1",16159.4734075621,0.656011645015821,0.204576152187677,3.20668679120526,0.00134273101001108,0.00242760969357419,"Normal"
"FAR3","FAR3",937.639829459982,-0.383206191505829,0.119523422343867,-3.206117964087,0.00134538822139882,0.00243150892096558,"Normal"
"TFS1","TFS1",17027.6286329846,-0.715278842692236,0.223117726572412,-3.20583601168998,0.0013467071275325,0.00243279094192439,"Normal"
"ECO1","ECO1",840.163534816739,0.396363961819152,0.123641482579038,3.20575225685906,0.00134709914239947,0.00243279094192439,"Normal"
"GSF2","GSF2",13853.8359898108,0.298351219756347,0.0930744269947077,3.20551229150528,0.0013482228842836,0.00243391555995902,"Normal"
"FIM1_325","FIM1_325",31.8281099102565,-1.90704455037419,0.595070028927338,-3.20473970737829,0.00135184672142014,0.00243955102996249,"Down"
"CTF4","CTF4",1631.07261892998,0.434293306647039,0.135558272619132,3.2037388663637,0.00135655456644046,0.00244713779568056,"Normal"
"RPT3","RPT3",8833.30834312383,0.517536128344653,0.161555672512381,3.20345377105215,0.00135789838810464,0.00244865269837132,"Normal"
"YJL127C-B","YJL127C-B",6037.14004575883,1.15471634939444,0.360482390255221,3.20325314248195,0.0013588448044149,0.00244945011497127,"Up"
"RIB2","RIB2",1920.88623776212,0.436122450874267,0.136168550118009,3.20281335518596,0.00136092152273536,0.00245228366374197,"Normal"
"NOG2","NOG2",277.675547256158,-0.452262062288623,0.141330068498867,-3.20004134358887,0.00137407875534664,0.00247507400573748,"Normal"
"FIM1_183","FIM1_183",1665.55292343992,2.17928884297836,0.681438053458292,3.19807329795934,0.00138349110415222,0.00249110444179817,"Up"
"AIM1","AIM1",728.09686599571,-0.722858339821776,0.22613865138384,-3.19652715446163,0.00139092733594651,0.00250356613487519,"Normal"
"REH1","REH1",2895.43479672156,0.305699936245104,0.0958066598654729,3.19080047957368,0.0014187922203444,0.00255277503941967,"Normal"
"RPA49","RPA49",2251.53438876607,-0.455706040247557,0.142842727449645,-3.19026420444262,0.00142142781222199,0.00255657027462955,"Normal"
"YNL115C","YNL115C",9422.10945971329,-0.370563940900937,0.11620691128285,-3.18882876078666,0.00142850470756644,0.00256834784210132,"Normal"
"NOP58","NOP58",5870.32168271277,-0.735422442589425,0.23071982658724,-3.1875129825973,0.00143502015641901,0.00257910762851778,"Normal"
"CKS1","CKS1",731.079423738197,-0.482816825346151,0.151629963854855,-3.18417819982018,0.00145165616675834,0.00260804203332545,"Normal"
"GAL10","GAL10",40894.7800589233,-0.580359269132918,0.182325388283953,-3.18309630159168,0.00145709143251778,0.00261683925292841,"Normal"
"SNC2","SNC2",1080.06946836278,0.506647114873303,0.159268736525623,3.18108328053318,0.00146725443944554,0.00263411754132536,"Normal"
"PTC2","PTC2",11489.554629683,0.270536016891683,0.085103758691354,3.17889622093939,0.0014783701150141,0.00265309272949336,"Normal"
"UBX4","UBX4",1084.51626184033,0.539242985841116,0.169862736104426,3.17458083042773,0.00150053091522985,0.00269186823714425,"Normal"
"DSD1","DSD1",2025.23873946491,0.952121605541434,0.299969751517717,3.1740587200013,0.00150323276014933,0.00269571973008692,"Normal"
"SEC39","SEC39",1747.16981725698,0.643583482495878,0.202814860375192,3.17325604891722,0.00150739520795108,0.00270218668643038,"Normal"
"GET4","GET4",3387.78192500588,0.470982088122034,0.148666721793609,3.16803977675575,0.00153470521238468,0.00275012833705821,"Normal"
"RPL30","RPL30",5549.5019721435,-0.745635955776907,0.235395412335618,-3.1675891572339,0.00153708570590183,0.00275236356773723,"Normal"
