"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"SLD3","SLD3",1081.64490556081,1.41294296512852,0.297459847490171,4.75002921251484,2.03387265641109e-06,5.31696313268442e-05,"Up"
"ASN1","ASN1",18519.0123929209,0.861210887049247,0.181315055884474,4.74980350003573,2.03614400386926e-06,5.31696313268442e-05,"Normal"
"RPS19A","RPS19A",74.8817316095927,-2.12579905230988,0.447718396131972,-4.74807171354931,2.05365223689206e-06,5.33400476715762e-05,"Down"
"MDJ1","MDJ1",12912.0241315699,-1.99749026137896,0.421120143119055,-4.74327883388434,2.1028650646451e-06,5.3872327157842e-05,"Down"
"RPL3","RPL3",29036.0881870447,-0.903598080502206,0.190621535421924,-4.74027280549478,2.13430654551365e-06,5.3872327157842e-05,"Normal"
"UTR2","UTR2",13279.5759333147,2.54846490695828,0.537807417413257,4.73861985618546,2.15178741375774e-06,5.3872327157842e-05,"Up"
"RRP1","RRP1",609.036885881349,-2.03377842695122,0.428999173353647,-4.74075138898849,2.12927077097423e-06,5.3872327157842e-05,"Down"
"FIM1_4203","FIM1_4203",1161.42092910293,1.34740553791098,0.284232000256764,4.74051316070598,2.13177604013616e-06,5.3872327157842e-05,"Up"
"BUD4","BUD4",5481.83358394731,1.82636400038234,0.385366597455752,4.73928984099884,2.14468543925252e-06,5.3872327157842e-05,"Up"
"TPT1","TPT1",872.455638355016,1.03950508438558,0.21936677729138,4.73866233173873,2.15133649454624e-06,5.3872327157842e-05,"Up"
"ERG6","ERG6",5716.49461606736,1.26194403772446,0.266369227244797,4.73757442170567,2.16291436830436e-06,5.38732055736118e-05,"Up"
"PHO3","PHO3",4050.71959363942,3.52788247366459,0.745130295306311,4.7345846704761,2.19504123460808e-06,5.4394465696385e-05,"Up"
"SAM2","SAM2",18273.0557490567,0.942507122961157,0.199204604455323,4.73135209669582,2.23029288399014e-06,5.49874748098483e-05,"Normal"
"mirA","mirA",1433.07681570125,-2.09514525475199,0.443089653835348,-4.72849058111961,2.26195117163131e-06,5.54863476798651e-05,"Down"
"BRL1","BRL1",4434.77116725004,2.37591897911793,0.50372637489071,4.71668568006472,2.3971759419581e-06,5.85079575381433e-05,"Up"
"MAK21","MAK21",2621.30819486446,-0.842109093660928,0.179193679500416,-4.69943524798805,2.6088192077038e-06,6.33551744590867e-05,"Normal"
"FMP21","FMP21",3200.82133229839,-1.01753059184821,0.216766791986971,-4.69412580460835,2.67749228884891e-06,6.46491699980669e-05,"Down"
"YLR363W-A","YLR363W-A",366.161187368549,-1.72466609493951,0.367476436771957,-4.69326988715137,2.68872397356589e-06,6.46491699980669e-05,"Down"
