"","row","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","regulate"
"UBX4","UBX4",426.250227981174,1.35741859307147,0.286644930927121,4.73554019839476,2.18472395012025e-06,0.000235124846454052,"Up"
"FIM1_2658","FIM1_2658",2181.11762209281,-1.17553011890959,0.248805328005343,-4.72469833477337,2.30457199541188e-06,0.000242631351603907,"Down"
"CCT2","CCT2",1738.53126736695,1.06236691286136,0.227023072254796,4.67955482370104,2.87498477733549e-06,0.000292143067992325,"Up"
"CPS1","CPS1",17803.9649386591,1.95504334629199,0.417914214345712,4.67809727255344,2.89549189833401e-06,0.000292143067992325,"Up"
"GAL6","GAL6",1604.88116749065,1.95926199799678,0.422226919786117,4.64030573652021,3.47894084506975e-06,0.000343847153319853,"Up"
"CDC21","CDC21",497.026167716212,1.3697763559589,0.296788139154062,4.61533388720719,3.92463843747943e-06,0.000380140479054258,"Up"
"RAD53","RAD53",376.213110950633,1.66109161057298,0.36161975772747,4.59347581285876,4.35923566081196e-06,0.000413956437359065,"Up"
"DOG2","DOG2",36860.2562683368,-1.77694198396972,0.388629286898301,-4.57233163808039,4.82326740002767e-06,0.000449213154198731,"Down"
"POT1","POT1",2161.75832699588,-4.11115048158685,0.912195157783901,-4.50687601935373,6.5789047854442e-06,0.000601162941054835,"Down"
"TAT2","TAT2",5587.6371661398,-1.27008132244793,0.282508772021957,-4.49572348977972,6.93337900684871e-06,0.000617479424499252,"Down"
"GIN4","GIN4",1567.34969643327,1.6440667373678,0.365892139019564,4.49330980920554,7.01246507277697e-06,0.000617479424499252,"Up"
"MEP2","MEP2",2448.81431457129,3.61835905288698,0.812726000604626,4.45212660871574,8.50240061344724e-06,0.00073125058162539,"Up"
"FMP48","FMP48",12333.2546688019,-1.00518229521357,0.225908357852719,-4.44951353180522,8.6065007542117e-06,0.00073125058162539,"Down"
"JAC1","JAC1",7269.056746899,-0.932895656934726,0.212244898539928,-4.39537375622352,1.10582317202406e-05,0.000923362348640092,"Normal"
"MCM4","MCM4",653.621011828593,1.61101140850867,0.367123075841877,4.38820524919153,1.1428989235931e-05,0.000938145675756167,"Up"
"FAR1","FAR1",274.117491841213,1.57713300139927,0.36009431763296,4.37977753097127,1.18800530982522e-05,0.000958918285913923,"Up"
"AFG1","AFG1",3041.76623190268,-1.00593792873934,0.23051870252186,-4.36380179887553,1.27821394055618e-05,0.00101481805149403,"Down"
"FIM1_2031","FIM1_2031",13772.1413940209,-2.03760995099874,0.468060883937195,-4.35330107882322,1.34102777256174e-05,0.00104751572621234,"Down"
"PCL1","PCL1",2225.49604797768,1.69041591258453,0.39233879924833,4.30856167124727,1.64319659937279e-05,0.0012631747826607,"Up"
"MRL1","MRL1",1528.96020089419,1.15206889675117,0.268205092536732,4.29547733734172,1.7431784539908e-05,0.00131909582073085,"Up"
