"","log2FoldChange","go_term","gene","Group","p_value"
"3625",-0.393245477442173,"GO:0007010","LAS17","k_aa",0.0002466
"2593",-0.427617396062047,"GO:0007010","LIA1","k_aa",0.0002466
"671",-0.944481760869593,"GO:0007010","LSB3","k_aa",0.0002466
"2705",-0.423215849782566,"GO:0007010","LSB5","k_aa",0.0002466
"2233",-0.400458436437793,"GO:0007010","LST8","k_aa",0.0002466
"3778",0.104534234019339,"GO:0007010","MDM20","k_aa",0.0002466
"2596",-0.466523569939998,"GO:0007010","MHP1","k_aa",0.0002466
"1772",0.572879088060485,"GO:0007010","MLC1","k_aa",0.0002466
"4234",0.0529524677824426,"GO:0007010","MLC2","k_aa",0.0002466
"1453",0.614924391747223,"GO:0007010","MPS1","k_aa",0.0002466
"70",1.94898999957678,"GO:0007010","MPS2","k_aa",0.0002466
"400",0.779745588449371,"GO:0007010","MPS3","k_aa",0.0002466
"1699",0.480596193907077,"GO:0007010","MSB3","k_aa",0.0002466
"2700",-0.657787359009242,"GO:0007010","MYO1","k_aa",0.0002466
"464",0.620422832069604,"GO:0007010","MYO2","k_aa",0.0002466
"4435",-0.0227063978495309,"GO:0007010","NAP1","k_aa",0.0002466
"2292",0.476714451822992,"GO:0007010","NAT3","k_aa",0.0002466
"3538",0.249722899774156,"GO:0007010","NBP1","k_aa",0.0002466
"2606",0.359510171035243,"GO:0007010","NDC1","k_aa",0.0002466
"2646",0.233677015435928,"GO:0007010","NDC80","k_aa",0.0002466
"2143",0.339521499320848,"GO:0007010","NET1","k_aa",0.0002466
"722",0.858304887542576,"GO:0007010","NIP100","k_aa",0.0002466
"4491",0.0758329180154689,"GO:0007010","NOP15","k_aa",0.0002466
"561",-0.461711348138945,"GO:0007010","NPL4","k_aa",0.0002466
"248",0.918989439392152,"GO:0007010","NUD1","k_aa",0.0002466
"660",1.25477402793489,"GO:0007010","NUF2","k_aa",0.0002466
"211",-1.40522896103599,"GO:0007010","NUM1","k_aa",0.0002466
"3026",0.241897508293288,"GO:0007010","NUP2","k_aa",0.0002466
"1734",0.453219097691763,"GO:0007010","PAC11","k_aa",0.0002466
"3096",-0.385693494392307,"GO:0007010","PBS2","k_aa",0.0002466
"1354",0.964307147888314,"GO:0007010","PCL1","k_aa",0.0002466
"2932",-0.433067767341722,"GO:0007010","PCL2","k_aa",0.0002466
"2502",0.38089791804348,"GO:0007010","PEA2","k_aa",0.0002466
"1011",0.595828236230183,"GO:0007010","PFD1","k_aa",0.0002466
"2950",0.508627023152843,"GO:0007010","PFY1","k_aa",0.0002466
"3915",-0.196910776649662,"GO:0007010","PIN3","k_aa",0.0002466
"2775",0.283361929056531,"GO:0007010","PKC1","k_aa",0.0002466
"1194",0.544250173814337,"GO:0007010","POM152","k_aa",0.0002466
"2695",0.181430582263185,"GO:0007010","POM34","k_aa",0.0002466
"4328",-0.0349830463874362,"GO:0007010","PPH21","k_aa",0.0002466
"3581",-0.182480011013085,"GO:0007010","PRK1","k_aa",0.0002466
"3497",0.179733438535623,"GO:0007010","RAX2","k_aa",0.0002466
"4181",-0.0658191385630163,"GO:0007010","RDI1","k_aa",0.0002466
"4571",-0.0226894173512508,"GO:0007010","REF2","k_aa",0.0002466
"162",1.04568055834623,"GO:0007010","RGA1","k_aa",0.0002466
"3888",-0.140083732110403,"GO:0007010","RHO1","k_aa",0.0002466
"218",0.853039987773668,"GO:0007010","RHO2","k_aa",0.0002466
"1299",0.363942220046272,"GO:0007010","RHO3","k_aa",0.0002466
"452",1.00534639727846,"GO:0007010","RHO4","k_aa",0.0002466
"2671",0.195235423274951,"GO:0007010","ROT1","k_aa",0.0002466
"1569",-0.522405752668509,"GO:0007010","RSP5","k_aa",0.0002466
"1593",-0.494311482426757,"GO:0007010","RTS1","k_aa",0.0002466
"59",-1.0960526276115,"GO:0007010","RVS161","k_aa",0.0002466
"1946",-0.519338268120533,"GO:0007010","SAC6","k_aa",0.0002466
"4043",0.165261424550223,"GO:0007010","SAC7","k_aa",0.0002466
"4398",-0.04614570075886,"GO:0007010","SCP1","k_aa",0.0002466
"3787",0.250966871238991,"GO:0007010","SDA1","k_aa",0.0002466
"3463",0.201274260034443,"GO:0007010","SFI1","k_aa",0.0002466
"987",0.854686153384102,"GO:0007010","SFK1","k_aa",0.0002466
"3179",0.223623911494422,"GO:0007010","SHE1","k_aa",0.0002466
"2377",-0.336464018140936,"GO:0007010","SHE4","k_aa",0.0002466
"1073",0.835197255499554,"GO:0007010","SHS1","k_aa",0.0002466
"4683",0.00493153568497914,"GO:0007010","SIT4","k_aa",0.0002466
"1682",-0.390544616911428,"GO:0007010","SIW14","k_aa",0.0002466
"158",-0.69359973873869,"GO:0007010","SKP1","k_aa",0.0002466
"2763",-0.23531219832788,"GO:0007010","SLA1","k_aa",0.0002466
"3773",-0.19645945748883,"GO:0007010","SLA2","k_aa",0.0002466
"612",-0.729303865074643,"GO:0007010","SLM1","k_aa",0.0002466
"120",1.0537286015267,"GO:0007010","SPA2","k_aa",0.0002466
"4529",0.0180993950897155,"GO:0007010","SPC105","k_aa",0.0002466
"339",1.20830107375934,"GO:0007010","SPC110","k_aa",0.0002466
"4153",-0.0891460022198265,"GO:0007010","SPC19","k_aa",0.0002466
"4131",-0.0728076340210791,"GO:0007010","SPC24","k_aa",0.0002466
"502",1.41382867978849,"GO:0007010","SPC25","k_aa",0.0002466
"399",1.25818765576375,"GO:0007010","SPC29","k_aa",0.0002466
"1960",0.447972044676338,"GO:0007010","SPC34","k_aa",0.0002466
"1165",0.872190826620353,"GO:0007010","SPC42","k_aa",0.0002466
"648",1.18854898899319,"GO:0007010","SPC72","k_aa",0.0002466
"3726",-0.324675931427351,"GO:0007010","SPC97","k_aa",0.0002466
"2323",0.322661822157587,"GO:0007010","SPC98","k_aa",0.0002466
"2395",-0.437208433972026,"GO:0007010","SRV2","k_aa",0.0002466
"3810",0.125446898336881,"GO:0007010","SSK1","k_aa",0.0002466
"1271",-0.523926665192872,"GO:0007010","SSK2","k_aa",0.0002466
"4513",0.0273944264662178,"GO:0007010","STE20","k_aa",0.0002466
"3308",0.189782747051534,"GO:0007010","STH1","k_aa",0.0002466
"1646",-0.475332084718721,"GO:0007010","STT4","k_aa",0.0002466
"1672",0.390865901222424,"GO:0007010","STU1","k_aa",0.0002466
"2440",-0.335732059063004,"GO:0007010","SUR7","k_aa",0.0002466
"787",0.586704915046475,"GO:0007010","SWE1","k_aa",0.0002466
"3326",0.14897351453955,"GO:0007010","SWF1","k_aa",0.0002466
"906",-0.520475004932966,"GO:0007010","TAO3","k_aa",0.0002466
"2576",0.425629364124488,"GO:0007010","TEM1","k_aa",0.0002466
"717",-0.775153156752102,"GO:0007010","TOR2","k_aa",0.0002466
"3349",0.263625720659337,"GO:0007010","TPM2","k_aa",0.0002466
"4652",-0.00784351788487316,"GO:0007010","TSC11","k_aa",0.0002466
"2457",0.507152596385383,"GO:0007010","TUB1","k_aa",0.0002466
"1016",0.445321825589123,"GO:0007010","TUB4","k_aa",0.0002466
"3443",-0.223261776885231,"GO:0007010","TVP38","k_aa",0.0002466
"4620",0.0148001207585736,"GO:0007010","TWF1","k_aa",0.0002466
"1858",-0.389834343922155,"GO:0007010","UBC9","k_aa",0.0002466
"4314",0.0528385756305104,"GO:0007010","VPS1","k_aa",0.0002466
"2002",-1.22396665394829,"GO:0007010","VRP1","k_aa",0.0002466
"2697",0.379659798225565,"GO:0007010","WHI2","k_aa",0.0002466
"1855",-0.2649558146342,"GO:0007010","YRB1","k_aa",0.0002466
"2843",0.256117840502711,"GO:0007010","YRB2","k_aa",0.0002466
"3760",0.274764852945133,"GO:0007010","ABP1","k_bb",2.72e-05
"385",0.931569931349141,"GO:0007010","ABP140","k_bb",2.72e-05
"4721",-0.0276924888259876,"GO:0007010","ACF2","k_bb",2.72e-05
"3269",-0.291366991680622,"GO:0007010","ACT1","k_bb",2.72e-05
"4069",0.0849983386927762,"GO:0007010","AIM14","k_bb",2.72e-05
"2284",0.911929368413289,"GO:0007010","AIM3","k_bb",2.72e-05
"922",0.720722391705208,"GO:0007010","AIM7","k_bb",2.72e-05
"3282",0.213644073183096,"GO:0007010","AIP1","k_bb",2.72e-05
"4272",0.0509067734118386,"GO:0007010","AKL1","k_bb",2.72e-05
"1860",0.984236655618579,"GO:0007010","APP1","k_bb",2.72e-05
"2327",-0.538254213140403,"GO:0007010","ARC15","k_bb",2.72e-05
"2552",-0.353596390492462,"GO:0007010","ARC18","k_bb",2.72e-05
"3906",-0.148094034248,"GO:0007010","ARC19","k_bb",2.72e-05
"1393",-0.67521162293575,"GO:0007010","ARC35","k_bb",2.72e-05
"4504",-0.0476399886292962,"GO:0007010","ARC40","k_bb",2.72e-05
"3734",0.109878314071334,"GO:0007010","ARF3","k_bb",2.72e-05
"1494",-0.739959176218887,"GO:0007010","ARP2","k_bb",2.72e-05
"3335",-0.176792673664788,"GO:0007010","ARP3","k_bb",2.72e-05
"3624",0.302887816077621,"GO:0007010","ASE1","k_bb",2.72e-05
"889",1.08196172363832,"GO:0007010","ASK1","k_bb",2.72e-05
"2430",-0.206015801880195,"GO:0007010","ASR1","k_bb",2.72e-05
"4647",0.0350458474469676,"GO:0007010","ATS1","k_bb",2.72e-05
"3025",0.168616395854808,"GO:0007010","AVO1","k_bb",2.72e-05
"3722",0.151263897113282,"GO:0007010","AVO2","k_bb",2.72e-05
"4421",-0.116483510655648,"GO:0007010","BAS1","k_bb",2.72e-05
"3450",0.426996021219585,"GO:0007010","BBC1","k_bb",2.72e-05
"790",0.567039702357343,"GO:0007010","BBP1","k_bb",2.72e-05
"2124",-0.244162489683342,"GO:0007010","BEM2","k_bb",2.72e-05
"18251",0.755234153384296,"GO:0007010","BEM3","k_bb",2.72e-05
"1430",0.586142872872588,"GO:0007010","BEM4","k_bb",2.72e-05
"2921",0.147910458431634,"GO:0007010","BIK1","k_bb",2.72e-05
"22471",-0.925130722381638,"GO:0007010","BIL1","k_bb",2.72e-05
"860",0.497794487429002,"GO:0007010","BIM1","k_bb",2.72e-05
"874",0.99175151028784,"GO:0007010","BIR1","k_bb",2.72e-05
"1481",-0.363286564480447,"GO:0007010","BIT61","k_bb",2.72e-05
"3219",-0.302413512746446,"GO:0007010","BNI1","k_bb",2.72e-05
"2911",-0.222963332933164,"GO:0007010","BNI5","k_bb",2.72e-05
"1022",1.36795182148821,"GO:0007010","BNR1","k_bb",2.72e-05
"838",1.00703551312738,"GO:0007010","BUB2","k_bb",2.72e-05
"2023",0.784725884358224,"GO:0007010","BUD14","k_bb",2.72e-05
"2632",0.355641160453512,"GO:0007010","BUD4","k_bb",2.72e-05
"3588",-0.260077069947207,"GO:0007010","BUD6","k_bb",2.72e-05
"1570",-0.574133754316231,"GO:0007010","BZZ1","k_bb",2.72e-05
"2648",0.306465022464409,"GO:0007010","CAK1","k_bb",2.72e-05
"4321",0.0637808338655436,"GO:0007010","CAP1","k_bb",2.72e-05
"2625",-0.261881096607147,"GO:0007010","CAP2","k_bb",2.72e-05
"4635",-0.030996413529963,"GO:0007010","CBF2","k_bb",2.72e-05
"281",1.17937195652205,"GO:0007010","CBK1","k_bb",2.72e-05
"1479",0.722341646201434,"GO:0007010","CDC10","k_bb",2.72e-05
"2155",0.32522192269448,"GO:0007010","CDC12","k_bb",2.72e-05
"1030",1.24515725104444,"GO:0007010","CDC14","k_bb",2.72e-05
"109",-1.11576615240209,"GO:0007010","CDC15","k_bb",2.72e-05
"4331",-0.0711330439368955,"GO:0007010","CDC24","k_bb",2.72e-05
"1701",0.469639917097248,"GO:0007010","CDC28","k_bb",2.72e-05
"2942",0.214951331646235,"GO:0007010","CDC3","k_bb",2.72e-05
"1433",0.497533532117079,"GO:0007010","CDC31","k_bb",2.72e-05
"589",-0.89736385788417,"GO:0007010","CDC37","k_bb",2.72e-05
"3703",0.155050070201445,"GO:0007010","CDC42","k_bb",2.72e-05
"42341",0.0529547273252059,"GO:0007010","CDC48","k_bb",2.72e-05
"3064",-0.164020036905772,"GO:0007010","CDC5","k_bb",2.72e-05
"3036",-0.10651010231721,"GO:0007010","CDH1","k_bb",2.72e-05
"1007",0.81915269395992,"GO:0007010","CEP3","k_bb",2.72e-05
"2437",0.474067219388096,"GO:0007010","CHS2","k_bb",2.72e-05
"440",1.3261448981644,"GO:0007010","CIK1","k_bb",2.72e-05
"600",0.545640959717391,"GO:0007010","CIN1","k_bb",2.72e-05
"117",1.15776568648057,"GO:0007010","CIN8","k_bb",2.72e-05
"1869",0.258233428901801,"GO:0007010","CLB2","k_bb",2.72e-05
"1457",0.675411221656833,"GO:0007010","CLB4","k_bb",2.72e-05
"191",2.12686432761548,"GO:0007010","CLB5","k_bb",2.72e-05
"4126",-0.0564862815565144,"GO:0007010","CMD1","k_bb",2.72e-05
"2197",0.62196327467088,"GO:0007010","CNM67","k_bb",2.72e-05
"371",1.08758574373779,"GO:0007010","CTF13","k_bb",2.72e-05
"677",-0.526346704782009,"GO:0007010","DAD1","k_bb",2.72e-05
"408",0.565585967654094,"GO:0007010","DAD2","k_bb",2.72e-05
"314",1.07570928653721,"GO:0007010","DAD3","k_bb",2.72e-05
"3448",-0.240110690515573,"GO:0007010","DAD4","k_bb",2.72e-05
"2259",0.391104705600355,"GO:0007010","DAM1","k_bb",2.72e-05
"1579",-0.733735227782201,"GO:0007010","DMA2","k_bb",2.72e-05
"4609",0.0178017205635431,"GO:0007010","DSK2","k_bb",2.72e-05
"3217",0.174296883196383,"GO:0007010","DUO1","k_bb",2.72e-05
"1687",-0.535881729158737,"GO:0007010","DYN1","k_bb",2.72e-05
"873",-0.911552384048297,"GO:0007010","EFB1","k_bb",2.72e-05
"1552",0.691601748191979,"GO:0007010","ELM1","k_bb",2.72e-05
"2810",-0.302584518291065,"GO:0007010","END3","k_bb",2.72e-05
"1134",-0.463453581548782,"GO:0007010","ENT2","k_bb",2.72e-05
"2486",-0.424253939396815,"GO:0007010","ENT3","k_bb",2.72e-05
"2287",-0.361402672223375,"GO:0007010","ENT4","k_bb",2.72e-05
"3708",0.130648046485412,"GO:0007010","ESP1","k_bb",2.72e-05
"406",0.737574753206547,"GO:0007010","FIN1","k_bb",2.72e-05
"942",-0.992248608589785,"GO:0007010","FMP45","k_bb",2.72e-05
"2425",0.30081517107152,"GO:0007010","GCS1","k_bb",2.72e-05
"3060",-0.198099359507576,"GO:0007010","GEA2","k_bb",2.72e-05
"253",1.49430722310162,"GO:0007010","GIC2","k_bb",2.72e-05
"55",1.6440667373678,"GO:0007010","GIN4","k_bb",2.72e-05
"3587",-0.246900649647161,"GO:0007010","GLC7","k_bb",2.72e-05
"2453",0.318672477183505,"GO:0007010","GRX3","k_bb",2.72e-05
"1514",-0.405854603884756,"GO:0007010","GVP36","k_bb",2.72e-05
"161",1.34249692233479,"GO:0007010","HCM1","k_bb",2.72e-05
"2424",-0.434336579548322,"GO:0007010","HOF1","k_bb",2.72e-05
"340",-1.28542063336371,"GO:0007010","HSP42","k_bb",2.72e-05
"3998",0.127363741761065,"GO:0007010","ICE2","k_bb",2.72e-05
"1826",0.297837449724323,"GO:0007010","IPL1","k_bb",2.72e-05
"2753",0.442826632678035,"GO:0007010","IQG1","k_bb",2.72e-05
"2937",-0.289162621203282,"GO:0007010","JNM1","k_bb",2.72e-05
"2497",0.323474346210499,"GO:0007010","KAR1","k_bb",2.72e-05
"3892",0.122559983944592,"GO:0007010","KAR3","k_bb",2.72e-05
"205",1.09402304118606,"GO:0007010","KAR9","k_bb",2.72e-05
"344",0.842799386418928,"GO:0007010","KEL1","k_bb",2.72e-05
"2525",0.425887398182662,"GO:0007010","KIP2","k_bb",2.72e-05
"2583",0.728984095230143,"GO:0007010","LAS17","k_bb",2.72e-05
"3442",-0.21873593199507,"GO:0007010","LIA1","k_bb",2.72e-05
"433",-1.07219052416359,"GO:0007010","LSB3","k_bb",2.72e-05
"1231",-0.868415574944577,"GO:0007010","LSB5","k_bb",2.72e-05
"2406",-0.313788196610146,"GO:0007010","LST8","k_bb",2.72e-05
"1302",0.466972166883313,"GO:0007010","MDM20","k_bb",2.72e-05
"4570",0.0502538226766826,"GO:0007010","MHP1","k_bb",2.72e-05
"304",0.534411846213411,"GO:0007010","MLC1","k_bb",2.72e-05
"2776",0.139610718763423,"GO:0007010","MLC2","k_bb",2.72e-05
"3950",0.130694402993357,"GO:0007010","MPS1","k_bb",2.72e-05
"14",1.84462722788388,"GO:0007010","MPS2","k_bb",2.72e-05
"2298",0.34746111989332,"GO:0007010","MPS3","k_bb",2.72e-05
"2146",0.19238963900071,"GO:0007010","MSB3","k_bb",2.72e-05
"3824",0.257131120572044,"GO:0007010","MYO1","k_bb",2.72e-05
"415",0.632911721137771,"GO:0007010","MYO2","k_bb",2.72e-05
"4300",-0.0347431158623187,"GO:0007010","NAP1","k_bb",2.72e-05
"2528",0.422673451566481,"GO:0007010","NAT3","k_bb",2.72e-05
"3147",0.283445348119746,"GO:0007010","NBP1","k_bb",2.72e-05
"1988",0.42974173581721,"GO:0007010","NDC1","k_bb",2.72e-05
"4292",0.0593575024666591,"GO:0007010","NDC80","k_bb",2.72e-05
"788",0.491333401617514,"GO:0007010","NET1","k_bb",2.72e-05
"1533",0.507972102816939,"GO:0007010","NIP100","k_bb",2.72e-05
"2367",0.78832428234369,"GO:0007010","NOP15","k_bb",2.72e-05
"4727",0.00809437164605515,"GO:0007010","NPL4","k_bb",2.72e-05
"146",0.743817481213466,"GO:0007010","NUD1","k_bb",2.72e-05
"1974",0.718990623727659,"GO:0007010","NUF2","k_bb",2.72e-05
"1263",-0.82658664672454,"GO:0007010","NUM1","k_bb",2.72e-05
"3253",0.187002397609735,"GO:0007010","NUP2","k_bb",2.72e-05
"3017",0.221722308038269,"GO:0007010","PAC11","k_bb",2.72e-05
"3780",0.335636298829351,"GO:0007010","PAN1","k_bb",2.72e-05
"2573",-0.462449906152158,"GO:0007010","PBS2","k_bb",2.72e-05
"63",1.69041591258453,"GO:0007010","PCL1","k_bb",2.72e-05
"40431",-0.0628430997313665,"GO:0007010","PCL2","k_bb",2.72e-05
"2031",0.397043412685754,"GO:0007010","PEA2","k_bb",2.72e-05
"1136",0.625923168050298,"GO:0007010","PFD1","k_bb",2.72e-05
"1503",-0.640854220141912,"GO:0007010","PFY1","k_bb",2.72e-05
"4384",0.0620120635019563,"GO:0007010","PIN3","k_bb",2.72e-05
"2855",0.17626008500268,"GO:0007010","PKC1","k_bb",2.72e-05
"2107",0.287033382511825,"GO:0007010","POM152","k_bb",2.72e-05
"1536",0.281572904030449,"GO:0007010","POM34","k_bb",2.72e-05
"4808",-0.00426184876072603,"GO:0007010","PPH21","k_bb",2.72e-05
"4257",0.0917538762008731,"GO:0007010","PRK1","k_bb",2.72e-05
"1214",-0.525934014204501,"GO:0007010","RAX2","k_bb",2.72e-05
"2934",0.191431215985081,"GO:0007010","RDI1","k_bb",2.72e-05
"2589",-0.394565138556672,"GO:0007010","REF2","k_bb",2.72e-05
"2329",0.308980677440848,"GO:0007010","RGA1","k_bb",2.72e-05
"2432",-0.310901160291226,"GO:0007010","RHO1","k_bb",2.72e-05
"1381",0.485511393076124,"GO:0007010","RHO2","k_bb",2.72e-05
"545",0.489895076689958,"GO:0007010","RHO3","k_bb",2.72e-05
"956",0.874558543034849,"GO:0007010","RHO4","k_bb",2.72e-05
"3155",0.152361456915001,"GO:0007010","ROT1","k_bb",2.72e-05
"2021",-0.364346503262912,"GO:0007010","RSP5","k_bb",2.72e-05
"1844",-0.24841538016557,"GO:0007010","RTS1","k_bb",2.72e-05
"147",-0.898423058526913,"GO:0007010","RVS161","k_bb",2.72e-05
"554",-0.648621148655482,"GO:0007010","SAC6","k_bb",2.72e-05
"4006",0.130305354305663,"GO:0007010","SAC7","k_bb",2.72e-05
"359",1.72739615398285,"GO:0007010","SCD5","k_bb",2.72e-05
"4139",-0.0785510540561352,"GO:0007010","SCP1","k_bb",2.72e-05
"3368",0.305631122072827,"GO:0007010","SDA1","k_bb",2.72e-05
