"","k_1","k_2","k_3","f_1","f_2","f_3"
"id598",952.855746787352,863.207773678448,710.053275009871,767.589660018921,772.619011811928,759.767265098306
"id599",238.547103041868,239.409576815425,200.831561690342,459.76396284927,460.243593741897,494.063400311038
"id600",20.3789957405387,24.5103799298329,5.74047896012591,13.1813610387184,15.0416227026076,13.6005692811407
"id601",5.91427704902494,2.49233683063936,1.0483140676655,4.26326945103542,5.5647168726033,9.28513918977438
"id602",260.739606024656,234.978350647685,148.825507597868,161.225315432114,166.272110319993,141.635835100444
"id603",45.8700324616237,46.2941906070987,70.3467498197395,41.3713395952546,40.8915023288635,41.3743951438036
"id604",177.818463639461,177.012345243258,126.116797559325,24.6232858230662,23.4706808345257,23.2253616391122
"id605",219.335674943336,206.985750749354,193.268402851589,36.2502076234643,33.0587403334559,31.9686955959721
"id606",10.9058415856487,12.5793165699821,12.3756722678387,50.4507845065991,39.4317916837912,47.2799965766711
"id607",91.637127990356,83.5162937388491,375.626517621648,44.5758173213703,38.3838378838873,27.2521348897709
"id608",17.0377294232573,17.2959431004861,17.7499802278127,5.92868699097206,5.49247317987125,3.99516966441219
"id609",139.869812707427,128.995738880244,209.429854851396,165.291605861106,167.602745683022,165.146926709131
"id610",25.4905375748748,26.4173128978587,3.36173867950999,16.4101498752331,16.3650306007567,14.4788089803636
"id611",154.670003801095,143.389765724042,146.18683312624,151.640979850126,166.322207042277,155.605240449463
"id612",18.3972148382867,20.3763137738245,21.4158207191574,30.4005856237353,30.3392879509283,26.2501319251609
"id613",3.21384810510622,3.42819453384386,15.5810685076871,5.99984495206105,6.16591158084239,6.41116753579659
"id614",127.639728629479,126.135094892668,247.271793433839,98.6260625139818,89.2776021643457,81.238011013031
"id615",41.8888275157725,42.9476592989884,33.8769190175704,31.7548355004257,27.9355955722074,25.5207828478087
"id616",29.8347342439785,29.574330201023,26.0743585144816,33.262549855488,27.0472334135615,34.2169053876784
"id617",185.185206902695,182.835983720273,81.7625239783781,199.201163882407,227.766556757671,235.054224457719
"id618",98.8558857494226,97.7332594043963,7.32289461865608,49.8850932723548,48.5897267069467,45.6269222438079
"id619",0.464807681359684,1.32215429430259,0.741490438104865,0.502580545040761,1.47600721925758,1.4073294590773
"id620",12.7737908083812,11.0642597889162,33.1548315096092,17.1715019555593,15.8599471373608,15.9582322358415
"id621",39.8928939321638,39.6724638174883,55.802922615243,50.9650178041001,47.785460388794,50.6482235327931
"id622",458.545763617744,517.87461836594,871.967038779942,998.236647016516,1023.40039666183,1032.87738408111
"id623",16.4918571011601,17.9056706442912,18.4713009102927,20.7510597650264,22.779100336677,19.8468570040672
"id624",33.8956664622939,39.069063831644,88.0340964159251,35.5894295356921,49.6384203912657,36.3877076356023
"id625",257.233684740554,239.792124717279,239.632262761655,238.219236541124,238.900933187547,209.07948716739
"id626",18.7683707700539,24.6401482120028,59.0748802449228,28.4890827899053,24.6547872550063,20.1806069024506
"id627",23.241954364205,21.2031065169651,55.4957162239723,17.9836675885925,16.673784255382,15.2698415970831
"id628",14.799674364995,14.0646898009174,35.6296673104254,18.4867659351341,15.7013321154948,16.6076520741114
"id629",15.1348451950564,19.1932238749661,17.8189939286856,42.4378112759407,45.4075294740463,41.3756959894094
"id630",45.9245228779478,58.3554111206666,47.5121140831565,66.2088075401238,68.7835495400473,64.2167764651101
"id631",40.1325720679987,42.9394872828616,29.2655583031876,41.5038855776923,44.42630523552,38.5397560520652
"id632",12.3242626971628,11.2306601457022,25.3606464859113,56.2545558856605,72.6160530870107,67.7012613480604
"id633",429.238826886112,533.009428306625,253.342566352495,1291.02933923538,1193.90880053287,1177.07370718904
"id634",498.341093410232,436.981674121873,440.855343370606,432.881584182007,465.83474354755,513.141897729456
"id635",5.25042962515479,6.08460802786191,14.373312948162,13.9474648536992,15.0947677071467,13.8690563019273
"id636",12.3248672452672,12.1263365065493,15.7560559538828,19.6702122068999,21.311386627553,21.2569607997508
"id637",47.217240112647,49.3079401717299,49.2714397007106,55.5623123470759,54.6017583232672,53.2562615886171
"id638",26.9715451822868,26.0673917696379,2.54726951960979,16.2144018465609,15.3587199293482,14.3988516787563
"id639",97.5203425428532,92.8332182928542,107.681117399244,83.4506455147737,81.0609172504059,84.1798729076893
"id640",121.583027188637,137.838477852418,604.006037456807,527.415692629493,590.496098604403,588.685023993513
"id641",104.599202278912,106.605179248388,78.4790506294948,191.184662374378,218.404677255558,226.270830173152
"id642",144.400253009075,163.65332042812,239.377829768187,269.550698990195,265.025296257806,281.153151935665
"id643",79.5853093463491,75.8585015534783,170.804023083598,94.8244996063328,98.4052959862869,101.684646200781
"id644",8.69826822793433,8.42240935194967,1.8080880254203,6.95410203677423,5.88701634568803,4.76182153073689
"id645",0,0,0,0,0,1.06852792263277
"id646",0,0,0,0,0,0
"id647",54.4203177167789,60.0417679790639,89.6872581354976,70.8493466512842,60.6751314121056,64.919381504208
"id648",926.538778542748,989.547793460511,745.361404910141,1281.07581494166,1321.07806012737,1259.63087059179
"id649",38.3010643316484,33.2454113021641,60.7028658985783,44.9152619778748,51.5509188059222,42.9296806563635
"id650",24.43718479856,23.3550611170457,35.8815798058432,42.9637987704403,44.8040150580309,42.3922098285326
"id651",71.0924996893825,64.3152527388345,129.998874898835,68.3352707610174,70.0062431147954,70.8047523882444
"id652",31.4993635301604,32.1317488299955,43.4660469213042,41.977936185574,46.3735987174367,39.1823007662941
"id653",69.5246803045977,68.3050538850932,100.690194456694,87.7134933934188,97.8847511017909,96.9586783924302
"id654",65.3605468077428,66.3997568283287,153.592746251296,133.15155010359,139.989503975852,133.553116498703
"id655",15.7264119649948,12.8276759580564,7.01142670121501,32.1524771751662,30.5307439226613,29.3180958663996
"id656",131.373509876696,129.633218107922,16.1821944535136,167.615365468356,171.982602431737,165.661558009116
"id657",1964.74336564206,2003.28872493942,1243.73179896531,1220.88660431142,1210.66352813704,1153.07128253647
"id658",8.80617585478563,9.17605840353925,25.1696296968255,23.4573875089662,21.3615485241932,17.6827869940383
"id659",12.1611171909046,14.0699194615042,2.79439661143165,49.4626338421944,55.9021815040036,44.4819199234825
"id660",15.2722523875325,17.376885010834,21.1148229517481,35.0849085252264,31.9567277312276,40.4327987449193
"id661",251.385766137722,224.805116922449,377.77847394328,294.036718780195,274.79540286763,279.45147906031
"id662",0.11243135655308,0.213208755423426,0.538072707297336,0.30392038859397,0.714056589847326,0.283679979460026
"id663",0.529364303770751,1.00385789011863,0,2.28953359407458,2.80168036988708,2.67131980658191
"id664",494.416890442168,361.548747009275,1265.72636513243,48.0194213978473,46.8897160666411,54.9771800193531
"id665",678.128797865136,620.93173494247,1451.88321662376,534.729085690476,538.033772057785,503.621053121873
"id666",14.2860203524055,14.4466906173296,14.6879663239068,16.9714660652125,19.3352018660018,17.8930929631797
"id667",913.371397541392,852.216298246593,684.124279177759,1441.39607591666,1336.10488792638,1504.99015173641
"id668",35.0556805608186,46.1495780040648,161.247851954357,362.445887573084,415.80049667313,290.461506969007
"id669",26.4922772023453,24.7770379242917,26.4858137550336,63.5345572355695,59.5993824139615,46.6266729876116
"id670",0,0,2.53342566352496,2.28953359407458,1.68100822193225,0
"id671",28.2591486274629,29.4496253932933,5.3825429985172,42.3135764699297,43.2872709111899,45.6770721319838
"id672",8.5048281531433,9.39810097459822,16.1134247161058,25.226497418349,32.1419886137392,28.2515250420392
"id673",1238.90407368061,1285.7952216339,511.951836636588,775.275384811184,793.997516909696,774.99264179815
"id674",116.566019690319,114.921651260781,88.2645501172094,124.459046173894,128.630749142255,138.224772071775
"id675",1048.23338482326,1027.16485156747,988.9906329378,979.621743447301,1032.77247165437,1010.2699219814
"id676",23.5537375610357,22.6037214808734,40.6107185014487,35.1919320976856,31.0766164174441,32.5600868110119
"id677",389.946981274402,394.109938554109,610.190300278959,439.270980258494,416.26454760778,409.777973381008
"id678",30.8899640788579,23.1815250592101,48.2557269242849,26.9356893420539,25.9543902501136,20.8677217831811
"id679",35.1458319064244,30.5097743800541,96.128113961788,15.4062073619972,14.4535286371745,15.0392808549995
"id680",31.8221655519911,33.1463709667652,27.0018279580761,36.9078611652402,39.2377109018109,36.7627708065298
"id681",8.74441184084153,9.13235307519393,14.2023463631025,11.0651274446796,10.9999141504993,12.2147930108444
"id682",72.5754419520816,71.1742907131438,52.1898579437609,46.45481139733,45.4428278621073,40.3267332022625
"id683",18.3713475422258,18.6512232993632,7.65785484656407,16.586109843438,17.9562241888217,15.9914917512199
"id684",11.3710017337566,13.2298471871354,1.30933439406943,18.4703423457376,17.1223017814041,13.4781207145549
"id685",48.7972418607917,58.0966870078782,83.4885158988766,17.1901328799234,19.0412938556665,15.6975060460553
"id686",57.2885472361202,49.2964605228736,9.12407176236294,18.704898071148,18.0630846578107,15.2827093288731
"id687",106.38527032933,112.617850989679,72.4145015282293,64.3839660511648,69.1067864048445,53.6621567409025
"id688",82.0485097419872,87.6216518168351,92.8450969425905,74.5953068192343,76.1806631079016,74.9282820384719
"id689",32.0510718946466,33.729625107986,43.3030415853241,32.8687676456658,37.3047157933842,36.3820726828132
"id690",30.554245908268,28.3276148367851,36.7610619717736,34.2714559863038,34.8984311074059,30.6366990317363
"id691",27.4662409754106,28.09447815246,5.57097312856078,13.4128831463998,15.1942733044803,12.1087818551302
"id692",11.4477368871979,11.1311168169338,19.0499286642442,12.8634572953307,13.2104674402025,12.097397399701
"id693",43.6241723021402,41.1905560074483,38.7913779017154,40.5715200326334,40.1513935159731,38.972545307208
"id694",19.7207955553999,21.0959986460751,33.5773431225397,18.4529573253772,18.4660007663005,15.3102508317531
"id695",6.14517416119554,7.69544521016955,12.9956473177477,13.8137014936051,13.8546103255514,12.3020971331276
"id696",83.9759151397524,81.6785012514434,55.0979568613103,84.6492804291112,85.1901991873894,88.1433012170926
"id697",284.672383559973,304.219984327477,154.238389548841,201.284928007879,220.86738536303,204.28805029318
"id698",85.2447291749545,89.8290899093252,114.848630079798,90.1411532763878,96.1609004374145,95.5815461116342
"id699",47.7101452768784,49.8555458511772,21.4576607585996,69.1342036318441,71.6718285292352,70.4496321714941
"id700",110.972833924624,108.159566575587,4.2017791492609,110.693365045228,97.4574766715353,94.9947384877178
"id701",48.6330099781858,53.3934296614862,45.5122469200307,90.4029073542682,72.8766505625921,116.607823651077
"id702",128.409970591208,134.255081304561,147.628955186973,121.166099595982,111.755375589096,113.431207647833
"id703",7.01407702496245,9.3860712726092,17.6073083614984,16.6563568968926,15.6894100713676,17.3368655447166
"id704",8.59082641547961,7.28514011686092,15.924389885014,14.9800912298022,13.1278737331852,11.4179840875616
"id705",7.46075919310672,7.41310441933758,8.32750799717772,39.5878829324415,38.3761877006971,35.3877202444908
"id706",12.190265496957,14.9731784285411,9.64354605778228,30.9048404149549,32.523443663931,29.2505011531957
"id707",10.7460953665462,11.8622540682352,1.71709961638914,27.2454497694875,29.1935094542233,26.5885364748453
"id708",45.2139393573606,50.2716284580977,84.1163553640965,74.9710020020499,70.0090483016488,62.5193592379642
"id709",27.5793561033831,29.78774353154,61.905886510689,69.0260375639316,67.9726492908049,68.428104986027
"id710",28.0841693789956,23.5594399570904,17.3339650662234,12.9977588965047,14.9119102558009,12.6536201364406
"id711",800.398827301375,887.082936239767,161.820299034424,1519.42489521272,1305.00107241071,912.99061351683
"id712",87.6730577640221,92.8642001376084,129.810259364225,98.6621452197796,94.6721963818622,108.009929818518
"id713",22.1868199902356,27.1188536364731,19.0810206072319,34.108466323433,33.8169654012126,33.5569891019988
"id714",193.87561409054,209.321398373816,185.615380762817,398.245689941857,382.281365726912,386.265076058155
"id715",129.782481807796,118.120611737292,419.493066118674,84.1880581987839,84.0504110966123,83.2116119750266
"id716",82.9121771521473,89.1892577903313,73.3976078970568,63.281207206717,61.6887428567208,55.0920894357722
"id717",679.749032347905,786.843366851465,357.158859813618,222.536139357557,206.895776787746,152.527919331446
"id718",1002.88614967614,994.331624899298,996.224506436609,810.968588908071,734.418966808689,707.262316569671
"id719",107.579382876279,103.562417483559,65.3091187222444,161.032586533105,173.701162253355,162.318319848349
"id720",261.746353717603,281.080209233217,105.547163875552,299.453297226933,302.289130691816,294.314918052318
"id721",202.015705560449,190.838668374131,80.4131870527759,159.729728312118,153.890517871789,157.86526701504
"id722",28.6252099864748,30.9154907073049,51.6356301213053,54.3787978941198,55.5499978401179,58.1793502107351
"id723",133.971181893982,132.764189531245,146.804644798547,234.622680688023,249.92767744072,264.655709599392
"id724",123.093405656407,133.400421459336,436.938373111212,106.14791719059,99.1794850940025,94.0413605378327
"id725",13.8081329062981,15.5884433656635,14.9868158358399,17.0777617463727,17.8028364546075,16.369953832096
"id726",5.75609145326694,7.08605569495504,14.0781100701512,17.605625033785,17.9924684780533,16.673849986715
"id727",1.45659477215901,1.36192185092528,1.83955748816462,5.51238024560631,7.04524464988164,5.30861006148763
"id728",28.9270865148473,26.3291978216131,10.1667114575334,23.3577173180507,20.0625867269047,20.9668150030612
"id729",31.1843698948588,28.8884496278653,30.3693408693399,29.5414428627303,30.0157455552541,27.8554175693231
"id730",10.5741341672468,10.2131628820765,23.0998066711468,13.5665530978084,14.3668777228495,11.826812162308
"id731",17.1535422878441,15.6358471369993,23.5088253490733,17.5299642859447,18.0892332568871,18.0246629373406
"id732",8.15835000549661,8.07629940451877,13.244047033081,11.3667085080647,12.2497232806152,10.7910740701527
"id733",20.7250560939968,19.4658700368814,27.7403033547984,24.0976608448967,27.2342114167794,24.8387971289103
"id734",54.4212326925296,48.8829823810207,68.8968198739104,39.0337556648324,38.5401885028369,33.8931844727783
"id735",149.814782606979,145.301766821065,229.936403585061,93.9114000755368,86.0438190766027,85.1039938380079
"id736",5.43801512055408,4.83676983420795,5.87294131089876,7.85726301602866,8.78708843282765,9.08248734237851
"id737",70.1400606460001,76.3793215055409,14.5485194940227,121.664464793974,132.912317644037,126.229529176649
"id738",15.64764992841,18.0694420221354,23.4735485207962,23.9818942565778,20.2100875495583,17.422438331741
"id739",31.8650289954254,30.4651071989598,13.1197356867464,19.8567901964055,21.3733760004378,19.8433816537185
"id740",28.9637897634568,26.3871216831183,59.8974210447686,23.50860386773,21.4928908375623,20.2638688185
"id741",10.6621800605144,10.9230067529307,10.7528034593342,17.8230251808828,17.9775991837513,15.698083853727
"id742",45.9942121082556,50.8592202001343,68.7636232328253,117.2669709174,137.231731057938,134.250824873634
"id743",28.1000901099361,30.7950390352181,3.7080716478661,67.0334121453113,66.3471616014762,55.0010688597287
"id744",3.32034652614041,4.17122795337727,9.03576122451946,11.6152765790167,13.3102378685353,9.99691570369454
"id745",4.85250611789855,5.06111686268143,15.5876051241883,12.9263250832127,15.2925053523003,12.1767661183359
"id746",40.1057842251397,36.2039991506568,42.9449885449419,33.526197331611,35.6555473668223,35.6599534828902
"id747",14.1631959641521,14.4893569956409,28.6690720494814,20.0100563604579,21.7501880143887,20.4437740299636
"id748",48.8409891766451,46.7064419534237,99.8806860398102,48.9850510875956,51.698552262539,49.8689019700585
"id749",8.95106913648724,7.20952484721562,7.83058841453168,7.38894932633159,9.98417004541576,5.73119522139392
"id750",116.157652941696,105.835303272507,136.081149926483,148.165531159398,156.573908671403,151.120377629491
"id751",64.3177629081462,57.6318602860088,285.655693683493,31.2488936530886,32.1770347386842,34.142491263747
"id752",15.5772876763618,16.6162092039667,91.710777889304,43.8172954301496,44.5479933047416,39.7317271869397
"id753",10.1785998685709,10.8267499176087,17.2856020509117,8.23431674256392,7.45373492725675,6.91079967442022
"id754",0,0.0540192586610922,0,0,0,0
"id755",0,0.0562910966421662,0,0,0.12568285771456,0
"id756",49.9162097739324,54.2813971779918,159.504831030389,38.9498470700798,37.0113144738774,31.7558350386597
"id757",706.919890430004,637.901035790613,964.654116871007,667.703613655437,655.007166989967,653.233272041807
"id758",65.5260944711012,62.6538261419693,102.32836701803,76.8238065750893,76.6685923829098,78.1186826916085
"id759",99.9505976057149,84.324062769965,89.9366110551359,83.1208016536294,95.5548111154611,82.6940437625014
"id760",23.1070624383895,24.4067039568869,23.0948008335939,27.7072370537161,28.6143981037124,24.3072688319381
"id761",37.442439402012,41.0473276003096,26.5398993304885,36.0200961705419,34.4881189171543,36.6523357100906
"id762",55.5536601025504,53.123411328017,25.1769010039747,38.0546080605191,39.0912719435673,40.856260197064
"id763",63.6160027233654,59.9689633535275,12.3665523914438,37.7856197995456,36.5670166243082,34.7724340924561
"id764",15.0638445591398,15.3083473997975,21.2474539207818,15.8628807233562,15.1648401297718,14.0376047398873
"id765",6.39645132513123,7.29093394365266,20.4549217798252,9.51118504616332,9.9745869514191,8.4922018708547
"id766",48.9801287383674,44.9754752086045,55.9353718867747,81.1353467400178,96.5252615856884,80.7933645711735
"id767",274.691949629404,263.193286827467,245.819059836573,177.43885354078,166.012296826581,149.1082146583
"id768",13.0801107058991,13.0866564948192,26.1633777614941,15.3294681094175,13.448065775458,12.9389017540622
"id769",32.0545149145086,30.0667680259922,42.7318193218952,33.9893361201641,35.2419501486934,32.4554497476099
"id770",1107.08168116188,1075.77986047397,699.995131435731,519.057552783236,456.127749941008,455.51751111932
"id771",11.9087067434743,11.1405582392113,5.40972096572246,16.1472369266312,19.5485667913925,16.1805656855819
"id772",58.3238848103875,58.2745858744815,71.5772921644013,43.8489155422131,45.4226863006502,41.0098311572474
"id773",56.1260178276432,52.2717698328101,49.4114210425222,51.6797000627061,50.6941011130555,51.4191867174775
"id774",10.1873616098344,12.2088079317632,40.7227882373016,17.6521881823085,18.3805350944497,16.3252326796844
"id775",27.8720799941322,25.9322584478222,86.9028245226769,89.5641335479394,101.798500840655,103.689573038566
"id776",940.325041076175,827.893978310987,898.429090100466,1555.50285111949,1435.81129662903,1552.20513736533
"id777",23.5726562257433,26.1970625300838,34.0638920541428,51.3076203009484,49.2555662137256,48.045135027295
"id778",24.1631351822447,23.1395597203295,40.214123823548,27.6048195994435,27.4068175930219,28.8502539110847
"id779",24.1523856659362,23.7629012978819,36.8226753283711,33.9814986067911,41.6465363277867,40.9234946706006
"id780",5.55033387119195,5.34533661527029,5.3959880555225,9.14347130661988,9.18479515222267,8.45241758379039
"id781",25.0672712735079,24.4981885103698,42.6502636957063,33.6260792503478,37.3104585824154,33.8043379160184
"id782",30.2204739299714,31.6658113868303,36.5111345625655,44.2418697443235,46.6726988677659,49.8279712157132
"id783",22.1393307636193,21.5265147561534,56.6048242927233,20.9715858202807,18.9386961808225,21.7752080801612
"id784",28.1796937646385,28.5709528826746,42.4311760253536,43.1855384185596,46.6469248953229,39.0990167178907
"id785",73.2797943947637,68.4809416846543,91.4646514625056,77.7391779076898,78.4534725467978,80.2773700041006
"id786",7.82344718414878,7.75612306681132,13.1204781732029,17.9547634482691,16.8454718661,17.7038205286734
"id787",80.6572258900279,75.8831731868548,230.363325122776,89.0015876006455,86.2286189334823,87.002252404789
"id788",94.5618867697827,88.959598951171,86.5084692395559,89.7960871883629,86.3059411159138,88.9123436989715
"id789",31.8407696752544,32.8716695447542,33.8419510995093,39.9032997824426,38.3812808933102,35.6928147075715
"id790",167.030007378018,166.855770275912,97.2344548782658,117.598050762779,108.352322346553,114.89078431796
"id791",64.5733337983488,65.0831652409442,34.0813338831516,83.0615991323648,75.8045015742252,68.5255600641942
"id792",25.1911451280981,29.8698939549584,10.3622824132149,37.6777059020586,39.3980659533422,37.9780762190314
"id793",12.8147410679049,13.8714908452756,30.6204521755917,19.0100668114071,19.6772564160381,16.8559123379818
"id794",11.2052564214478,9.77145791754959,18.7016830097121,11.2314888327349,9.84075199448748,9.10771010450074
"id795",2.42674871840973,2.95691243692679,8.16301717685483,13.3572616767532,15.9586813394156,14.0635637042798
"id796",21.807375456487,26.7003121578679,59.7539018569334,24.0006280206438,22.4907306934383,18.1281288943214
"id797",11.6964303309347,12.3437340562735,36.6386074795496,19.5761179260556,18.001908154449,18.5437650065369
"id798",7.09970948586654,9.50568446884213,5.48121363069675,13.4218569087356,14.1330103020415,12.1324676896925
"id799",235.18294794039,241.029147582884,268.919515003655,442.651883553824,422.307688394453,448.671821776576
"id800",31.9095877993904,32.7771273889897,41.4774806307341,91.7943236321993,109.252503354108,96.9129976341346
"id801",81.9828283736755,77.7980949585366,31.7150694076801,57.2912065245518,55.8703833904018,56.0265440073166
"id802",27.4904359130604,29.2849577600125,64.121877138873,35.8825178795481,34.5862611179163,33.4559777155362
"id803",13.2244827887457,17.1385919785708,6.90934271870442,31.8453308994009,33.6812920103515,29.6079373471334
"id804",190.78770748174,195.478509148555,258.343614415558,301.192604430889,307.384360581896,342.248105920674
"id805",38.0369190603957,36.823054938956,29.640566383797,98.8632680540763,97.6553255094108,98.4953000327047
"id806",76.5410221683694,79.1987217622392,97.524055933088,109.619290052624,116.945625535061,114.04641295226
"id807",21.5472446206846,23.5571984881172,8.16100853743506,26.7417523787911,27.6014078893622,24.7442572803812
"id808",0.612276785084242,0.943384523244015,0.976742424491549,1.40682184696149,2.6734106662055,1.85383157661588
"id809",1.02267283452925,1.45450616896446,6.61984910221381,4.14667849081618,5.05863774525741,4.2873442344646
"id810",48.6094525897316,48.7565444813349,18.7453472020503,71.0750863551847,78.6153726557405,69.9400094814174
"id811",7.37633602985631,8.4863449098984,8.46996042730731,10.4771791036308,10.5577352207327,9.9325252270998
"id812",18.6623347770027,18.2622734812542,13.7787821398495,26.9052535348877,27.7825388995808,23.3023603466807
"id813",15.0088780938125,15.748178689317,27.6953838279554,23.5989205716705,22.001306602418,19.7341227424268
"id814",44.4666015167431,44.5647076465779,41.4208174058288,50.4448057448563,50.6323350780904,48.7318800125304
"id815",92.8931230201349,102.815907332878,262.160203726842,348.282660962524,320.972146521255,311.399566024406
"id816",39.7137479116647,50.6551024553387,3.86392978897331,72.6885737456914,60.951665025457,69.8309902819859
"id817",1305.38092571429,1185.30768855433,918.454595006235,1750.94915188034,1745.85186581985,1967.40323370772
"id818",103.191763848721,107.60778822135,60.4133928011802,113.093076668461,102.18272520273,109.558704700447
"id819",65.8676923463959,69.0467464142991,7.41567077943429,127.511047699763,133.313073749269,118.800425407505
"id820",412.236303687529,433.990592006788,468.330678649865,269.202128457326,300.723739810119,231.05283490866
"id821",5.88478234999729,6.76928228956118,11.5891716169867,18.0655298850229,17.1299868360636,14.4337595868742
"id822",566.172017488258,559.896398544038,591.851357138383,560.010174414497,599.869572303141,550.269145519223
"id823",409.158412756184,415.392827100139,225.528090085427,465.75549149121,492.646752058619,484.949412538075
"id824",34.7606935714641,36.5057762680704,30.5554283072858,41.4905326438896,39.4567615137802,36.0587493891504
"id825",30.7622464445054,37.3618581236031,37.9628048666278,77.6117022397463,72.2918865797461,62.1590354993477
"id826",25.4336400853506,23.6345553445421,8.9392358013352,21.5459910468995,27.6886981650589,21.0617823229211
"id827",48.5596244840427,70.477033316576,48.213440978011,18.8001392544371,17.5726014127763,21.1502434170609
"id828",27.8824293139397,25.4115267367256,23.472712717039,25.9369061168156,28.1722253836236,25.7382638298403
"id829",114.500905595684,120.942998408016,48.1824118721708,44.0001026447807,45.0836775436275,34.9380686633199
"id830",322.838360513585,292.099300492193,234.567721900326,161.97119053895,167.840200763468,161.819856562432
"id831",45.7916360930527,42.4945978025678,42.3999092643931,46.5632138917621,51.358410706887,45.8221483386689
"id832",90.076629929631,91.8329197880524,83.7719419405585,83.7969295431295,90.3710020110776,89.029746513762
"id833",60.0189596826975,65.4930733829121,56.6089596539369,74.6861648273983,69.4043854388578,70.4491513128913
"id834",227.361968469538,203.11391310067,73.8915818528112,134.987084817314,129.064075706131,129.291878638565
"id835",163.406653192802,165.030619629593,414.294978777522,96.8617095294974,93.9345375186644,88.8707187544657
"id836",1761.13622038931,1784.63624909979,2413.51018211811,2762.83106649411,2615.64879332657,2791.58856054047
"id837",24.1267961526285,30.8975875602859,4.43349491116867,10.1047684584638,10.4416472246945,11.1578973459537
"id838",9.27544240231732,8.6398874450313,11.253880582445,13.5606308502515,14.2431956285056,13.448618789743
"id839",55.1006822267456,50.3814644963406,57.7229140131321,52.4442335968685,50.7831655111907,49.7662452364321
"id840",30.633131033081,29.8419572789811,6.53246947950236,40.7574823275755,39.4272837507745,37.9106642302683
"id841",61.2230587137681,57.8076716603525,83.8834058731724,52.1295013089495,56.9310470655203,55.3398565967151
"id842",126.019713085107,124.730392907794,307.035643595069,113.997697780282,107.584526203664,107.890024389012
"id843",773.117895131945,662.296284352126,1286.98023707068,562.19924908774,583.372629251142,658.700910181989
"id844",32.4279636928824,29.8846696700278,83.0393434878154,27.5095366367324,23.7662748103362,22.6932375180115
"id845",191.570946814112,195.584657793017,404.920195495298,190.527866611703,197.178069978356,185.739275979489
"id846",162.272728901632,162.609414510999,223.936498960883,191.788372229224,203.319464734379,208.934483104565
"id847",30.9424815785222,32.3128070927506,51.4696520378829,35.9529810708909,33.8346620203617,30.8554110252624
"id848",96.3217771456907,93.5510118876511,145.609089200044,70.7319740126869,62.7576402854705,59.3828709343997
"id849",19.4989336745974,18.5814560928296,22.6481206148815,20.6801148744541,21.1178281728984,20.1154097336431
"id850",81.9175907292204,69.7623005216548,12.1322286995719,3.31477717564394,2.02813056938461,2.76676835651547
"id851",13.9828864786769,13.1854815024033,8.52291289620468,37.1208484930643,38.0171678360532,41.1501497770445
"id852",2635.89989742859,2210.33657016384,1270.97965393263,1563.14893591239,1542.81165126603,2209.65950569284
"id853",34.7987958186501,32.7186417130106,28.0104849979711,44.1942121311347,49.2721407848199,52.7080955239394
"id854",4.76427873393676,5.57825577577285,5.00927347106071,14.829933507074,17.0011058809057,16.2464813691209
"id855",73.6527035690241,67.5582608571892,16.4915599357131,89.1600835785645,82.7516595388455,76.336805782389
"id856",71.4641810090514,72.9021187275176,252.910030263601,154.543517600034,156.005763035419,153.672558434246
"id857",2009.83083507261,2061.8927357446,2545.4594354267,3144.74593938625,3173.21820793873,3121.63754297646
"id858",39.4415911107998,49.3153215103054,43.3869401480436,123.781266122292,126.738700911565,114.772201770892
"id859",29.2657498385825,25.1129813829207,37.8642819169659,35.8136925491948,38.8569994641468,34.6353897933858
"id860",27.8562134587116,33.8333731004576,3.0546567809009,31.3359370614848,30.7246478841205,32.1938771713805
"id861",8.43635127590382,8.09434820490912,9.57294440446584,9.52916551209696,8.53128283383796,7.60217494363232
"id862",10.7833469286634,12.9757927278297,24.333397113857,30.0183293445333,32.3749731631396,33.4013913593353
"id863",1.00391704475325,0.75494489829085,2.87167595647515,0.411741736264093,0.403075540953781,0.663826611335887
"id864",214.359555934041,221.623225592956,389.410828992857,388.473385487194,425.349949853432,441.09593615721
"id865",33.686819330866,34.6178872410607,56.2983480783323,39.4077297404351,42.9930587669944,42.4173205651189
"id866",15.3062755771919,17.655509035186,90.6774515191541,37.4738527950215,42.2303215585559,35.499704672265
"id867",1038.2683583066,977.636638241797,1023.62606086714,1140.02222139656,1199.30822734867,1167.14146344442
"id868",96.887477093624,99.5128691074121,45.2932449061505,118.49829523419,128.048974122839,122.759920989775
"id869",59.8314004336891,50.6320823328584,16.2139242465597,56.7088852082347,58.6671869454354,59.5036486916121
"id870",2.41484032976731,2.8493875487211,5.8212610811302,8.47151606508693,9.55707314348808,7.85317248312993
"id871",8.4441627122704,8.76094158648987,19.3666317389463,12.3218535244741,14.561945971001,12.9518536076699
"id872",108.255737397308,119.55695807775,487.038734244675,201.351405660509,208.164071070251,186.227451429768
"id873",6.81615099103047,6.00982179349782,3.2508559399214,23.5234380771733,23.3853533174999,20.6377185057169
"id874",60.7129325386631,44.1342123726492,15.155714588875,32.9449701235864,33.14412671208,35.9138853996393
"id875",51.9428542992284,41.7450442613948,3.27396547286302,16.5903126586019,18.1031654669627,14.9429520257413
"id876",7.65016800288053,5.95838231554284,15.1460717088159,3.98821980903313,4.3380857340187,4.06729983453762
"id877",4.29133570392214,4.22942007623649,1.82660784517473,53.8076280714016,53.8133415748342,49.8925498671318
