"","k_1","k_2","k_3","aa.1","aa.2","aa.3","bb_2","bb_3","bb_1","ab_1","ab_2","ab_3","bba_1","bba_2","bba_3","aab_1","aab_2","aab_3","f_1","f_2","f_3","s_1_NR_A_FPKM","s_2_NR_B_FPKM","s_3_CR_A_FPKM","s_4_CR_B_FPKM"
"ANT1",360.420987939189,362.870102419408,322.188899364663,316.079668364001,306.709608139974,139.626703126903,152.915805234498,206.354599095698,240.312381141734,425.59508857181,437.297329094535,420.521039110902,233.319049892581,257.044904525338,238.898633326828,259.128651438569,342.401680986604,371.100712292597,258.316428456001,224.677499879482,204.002589074659,563.522578993813,499.549071633053,889.99598364783,637.684133484619
"AOS1",35.1720730534111,34.19518059041,129.34533343855,123.328083566386,74.0546353550869,49.899650753723,18.6675245161934,27.573978256243,57.4629979338414,21.2327023410367,27.0014705385606,22.2172022925043,24.0906541118779,27.6612799527566,25.0674415332062,103.729076125174,111.682734762838,122.647957323946,31.4839673703578,35.8796086826101,38.3807678571996,225.615363859132,219.197486937334,281.125911516018,223.081400243646
"APA2",120.326457703292,120.62406982723,441.435330823347,462.947119231856,339.760324945982,187.815987520177,150.767013187131,187.448746090343,287.015288306647,162.269636583053,178.747690377762,161.634078209008,185.506498993208,208.000276181651,194.266645609254,584.74371195018,473.195979583008,489.498667934623,206.965347127505,211.143781077401,225.286110746399,665.107368765854,676.975867371606,1082.49555417417,945.97322713003
"APC1",10.1150318010538,12.224802479749,20.8040319503954,31.4973530227178,28.3030815011001,16.6875656382824,7.31182445131581,13.9711085857889,20.5686994433053,11.2542677622748,15.3363751960039,13.9396419048872,17.1880065376985,16.7880339085275,20.7191542124934,27.8935996921669,40.1004630464047,45.5902722200091,20.9808765240191,21.811011624254,21.2987070012205,48.2840374960741,48.0540119799153,78.7511772431631,59.2577765617513
"APC11",36.0819020622454,37.4129791809403,77.158840859049,105.476387150408,82.274692194265,57.952314455221,37.7180268848439,32.5002232712781,83.0627476118091,29.8746342033473,38.6011682685671,29.2039724350229,26.0984941183009,31.9636760838697,26.5669497809675,69.2833305700029,98.5707787880423,105.10351516327,40.1224697926386,42.6121530160145,48.5554687382361,306.764861687246,327.461609269062,282.779508431199,190.818692306224
"APC2",9.52157663111104,9.66299379840438,28.5840855677155,37.3877802449736,38.3279912299417,21.0343054783419,6.77536536572569,11.2896131303664,32.3425418471163,8.13704847854109,9.68510864947093,7.78954198982239,11.363800063831,12.5423529626361,14.2300603970829,31.9289508588278,37.1840660301016,38.4995974183946,18.826110729069,18.1806740752492,19.1833819622018,54.450263922637,54.1281109723203,94.9282103827083,75.1997514050847
"APC5",10.11425018094,10.3760559307686,30.1524727097755,38.8903391538694,35.5745043259797,16.9451847047849,6.72675324178204,9.96015949842602,30.1746074297629,11.2258344315096,12.8256355852067,10.9255255648001,12.6113445015318,13.5399024005312,14.5174222067195,45.813557665283,43.0627521468158,43.8627610529672,13.4595010885097,13.3391215833723,14.145566803098,79.1468265082555,76.3645380314816,113.253864713444,89.5961648247854
"APD1",60.7383367302113,66.0901240999938,129.426732534539,174.646795087658,130.998089375047,112.256159493022,54.2159739897502,61.1482713022098,123.201754939619,46.5950577917497,49.6289992495684,39.0573149936418,57.9745940035684,66.3198502744309,57.5158025334906,70.7691894257297,110.605319673644,125.759511872581,84.7199012395944,86.7630939968909,91.9087097221591,260.182671673777,284.543686418224,600.335196381927,455.393042723727
"APE2",171.753976041728,190.431024453293,469.560719122729,480.240847524916,357.974677230946,274.758665153497,192.042919230896,228.538696746723,280.946040513983,237.298248619508,267.022964493568,241.398563066972,225.360676017992,242.367567125299,236.770281148962,422.339911094835,418.113154135053,458.137871241265,228.996974056197,226.442188192975,216.002400161537,706.227161139996,702.519429549975,1074.60579539354,803.779779639234
"APE3",189.940809942836,194.707856752059,503.473044924939,709.041375532307,460.472855955477,316.592345336878,149.7619491046,172.661251962479,370.984890547936,209.146109116404,244.700729083045,207.900681796141,178.518025517168,189.364351173087,181.54288596554,489.174491829744,630.81093565314,739.491224715958,240.334587290713,238.306302272716,275.71403249952,2467.74177412128,2652.9589661335,2743.60313479662,2152.11563606584
"APE4",306.176596232913,295.393231035434,397.613480927976,442.119687566186,337.811643271248,203.740694187701,126.99921525921,176.863324056177,271.902131469198,153.299238838406,187.613586823618,164.524932055884,149.716772585045,159.772658070876,167.675307374845,331.587640649483,444.513411106829,498.505422365518,223.193986774908,218.734548347984,237.41487519263,691.606607091323,728.654068036033,1139.77617500678,880.535971542278
"APJ1",387.453923355733,366.072023445127,920.695920465957,477.758428852348,507.943922443793,348.944471425588,155.778573408635,275.506346234207,485.523946778573,188.422607664512,205.995042844074,243.762641576495,280.421980058288,306.398697999719,274.267259777383,245.337377423495,408.563715920538,536.644304125709,294.766242714618,357.216737022239,343.037155460752,686.236228499066,698.899012021321,1262.78945886616,940.436178462499
"APL1",24.9580629810299,27.5996138202018,78.0214685840006,84.7090931442834,71.3943472224454,42.5801364503483,22.1593295027823,33.8675750496116,60.2083061900845,22.1416879852041,25.2592529795086,23.029314541121,33.2550516699468,34.2046935925462,35.547507569766,65.8366468309889,74.1775364758044,79.7379756390681,34.4025697275866,33.4532414868321,36.2576172978011,145.951402329797,154.684807118399,272.543023419473,260.591032226357
"APL2",50.3104243848612,49.7461601507616,134.856339828861,178.80094339114,148.24978797681,68.5914910256235,59.0588165798909,81.4646272842332,128.789774244718,72.313223033594,79.2176397316533,74.9901402139572,78.2823626397442,79.4048357312978,80.6477540854308,184.081886110446,194.685390937056,202.35095132715,62.4114479507271,60.0289130800137,63.3087148591757,265.69517504238,248.257747155191,386.495075504431,297.362765423662
"APL3",29.0704820809177,29.8028935242741,77.3041535857444,81.4111278256078,74.2328615752806,36.01907357733,20.9906034272428,34.3061970764965,57.7103566666616,38.2797775203957,44.1572248331241,46.4998913154262,32.2387848001736,36.1625114568699,39.4145022459331,65.7173222023741,76.0179164778145,80.434176560676,35.9039237799557,36.2815031457263,35.1557262572411,111.393174381356,101.577825070869,171.820142191336,126.547038445285
"APL4",24.3171026528216,27.2801703180927,69.0854489871554,98.9925043209945,76.8765727486471,49.7425805903801,23.7364063749667,35.6998994820103,65.9183039176855,31.5136989936067,39.9835721731904,33.0565953982893,39.2655187872593,42.8826956545868,45.8949201951254,93.1406132354538,108.571321924466,122.939620170965,46.3870925226512,46.4142296697684,47.6693578451937,205.051996114792,216.703422949858,356.405620492558,300.509210591363
"APL5",44.2704369313446,45.4833799796101,115.125848253528,131.85767304739,107.547789111516,64.411246377765,32.7054008998534,41.8047016504916,84.3021438374067,37.6947595199839,52.3282985652569,47.9154797492562,45.3196705663618,47.8498776786719,54.239458501331,126.216112011447,131.739102014007,143.397169850261,59.1246429146595,58.5500716969025,64.6313158511731,402.860548880799,440.148394133728,400.258624459892,339.575820436113
"APL6",15.2762413577305,17.7956961357064,43.2897910331363,61.6728554191408,46.6891071094642,32.5681115676909,24.6748527683487,31.313628062505,37.2356291879217,23.521984456597,30.1084677632521,24.7649230530092,35.1603006682992,34.5061767373296,38.5809792549641,72.6910030303,80.9565934873509,92.405153002614,31.4671742369214,32.0924579026495,31.2401591194272,153.631219797857,152.156687254009,190.964070732065,158.158666815532
"APM1",33.8171465545056,34.5952911399115,116.638792831592,105.953026588332,96.0937062305501,48.4626903137899,32.2864445065077,41.9410279038329,87.5286675724112,30.5101983661633,37.7533979945943,29.6197088548225,43.6210641536554,46.3089134184334,45.9680631024491,134.767420646634,126.566863615448,127.741616556286,38.0003004593456,38.4016599797207,40.9739760222726,163.58457336641,172.949889886009,286.476269504735,263.244938321936
"APM2",11.5675402300526,12.9738511063174,35.5586762786022,53.2045718453045,49.9935447298831,22.2519711082988,11.2812225414368,16.3551856575904,38.5447276807269,12.385552880889,14.323815288269,12.2594228055612,17.9885506102574,19.2143786893895,20.1030312231193,49.4870226536288,53.2615855808556,54.8359870131436,19.3272250358049,20.4375713334473,19.667557401365,76.5972369302485,82.7174375017592,124.44073682836,108.162391608608
"APM3",54.9051379266215,53.914793851395,154.947907879974,156.60526908213,137.485601262374,59.6607045287493,46.3338127775947,61.094262954179,126.515189224936,50.1928008828929,57.6750398907371,51.7867225494042,55.5133443642047,59.0638422763083,57.6819582633581,142.689372747842,146.855519194246,154.057898329704,61.4973519261923,66.8747414576951,67.9623307721363,210.065747407516,206.053297499401,312.380244992743,229.350499138118
"APM4",44.7067620405592,47.0469659834853,118.908108855748,152.332540705666,142.5336969156,70.3010368662156,49.3360837524646,64.8573278544376,127.732841809456,49.6596539902943,63.348809561855,51.8479965052218,62.121349143101,66.1320266881161,66.7789001457744,133.20003191246,147.454730295903,157.724607695149,71.2292216550642,73.3743863875228,81.2362286190553,215.055382352899,220.850381165435,399.530952996817,291.867578659075
"APN1",36.7521596300711,35.3418636691625,76.1132892422997,112.971123491274,100.969455707512,107.56896113749,31.5019403734011,39.4144182014825,88.176542222941,35.7858296965251,43.6638435477258,33.3255122106978,43.9273640229052,48.4117173096392,48.4322675728939,125.621041139566,133.555413845246,133.411289721453,55.6598984830403,55.9411595808444,60.0940051991558,249.940012984045,263.380120451492,315.668551756897,240.15977543635
"APN2",18.2047284261397,18.192538871024,38.1546971832984,40.4740337754168,36.7233114628752,21.5783354702448,11.135374356115,15.6395696502065,30.391110618365,13.1306611746979,17.053298647386,14.3472865209786,16.057798434665,17.4324963572905,16.7112324929534,35.2095332445694,41.0503017607599,45.1483387616481,16.1365905486105,17.154618279339,17.0077107982673,71.1890556951578,73.3912822459775,107.581429046128,79.7075332810741
"APP1",36.8564470770819,40.1723865554969,75.5293979198563,83.0145693971014,67.5087055373444,100.84887906054,56.5892112546447,68.9512237451398,59.829595777419,47.5253844006317,47.467571967948,49.2234903058295,69.2516631029423,73.6717344380785,75.0020618724678,32.1245694640512,57.907071527768,77.0524662576618,154.669580207825,156.391913200246,173.887948405217,157.997105954899,174.576034647645,286.8412249056,222.307679904649
"APS1",66.5112620994067,61.7111255445482,188.280329436983,230.730902106804,202.668358859432,103.398876373142,80.1148365037255,100.927858978467,179.74290471334,87.3858076697419,97.227130592819,92.0675177497021,102.073942623404,104.324390391442,104.734393841964,238.587377624788,247.503203434165,261.644703321562,73.4203557731771,73.3493765539334,79.4394071382323,421.11769723805,438.178748014089,539.311128760695,389.600377312213
"APS2",132.294397121524,130.68158672878,199.789741099841,282.812327495785,233.968416787622,126.9901566062,98.2165741406045,103.193678988735,204.592188222905,119.850145858023,112.848441708554,92.7041157432738,114.597565266853,124.777533006316,120.205139639376,192.464213315018,261.194116575775,279.693941877942,128.80438782631,137.267151169657,145.568685223901,448.607159582116,451.115664676726,726.584112771843,627.047307906001
"APT1",52.6121131725198,55.8033137550579,134.773545697414,162.48515670198,287.189242905598,108.595369805602,32.6061409675191,43.1866224513734,294.210712620662,31.8898355127535,46.1111832629022,38.2914740404957,43.2912435047213,51.1012381454876,48.8011308830197,191.847921325565,203.100885613506,191.219290339779,59.7359648686997,61.2087028952309,64.7100842955801,456.846137378975,460.237755118769,478.638180686773,320.491677084429
"AQR1",47.055301789921,45.0574091450088,107.89536823294,99.6189076770487,104.448665396771,54.8234349367972,46.7226398017038,66.2404744485521,91.2575596311444,35.3518418511833,43.5245670811823,48.2815397880008,51.8596233378287,52.9485068630373,51.6442010736024,102.853126186713,117.32146704566,125.271184238147,51.6036239030491,58.2941874595981,56.8987514053411,179.681231482973,155.379642180599,215.812507974922,150.65026213195
"AQY1",422.036925334713,459.718821942612,1708.44904091698,1745.27864599265,1233.52286999803,2219.69425158637,226.076515222453,311.693789003845,1014.78178632084,386.840524148415,413.064544942467,384.612264328396,474.921080885818,454.880264860608,443.569764572223,875.051877873811,1314.97804705822,1510.10782773999,504.239149540335,609.701320401831,513.301852532237,1367.66956346927,1340.0084352829,2415.31963257842,1722.18741810761
"ARA1",1527.59973466672,1398.51923913989,1635.50088303867,1686.28360295068,1402.33293471338,5434.35165188961,723.280011299378,1655.4678968187,1210.52066384213,193.290419632622,110.918002573039,230.80186555804,795.379078780392,1067.13267330213,884.898431092243,250.856932023166,762.01590161034,994.671366126965,2265.41870582416,2330.71718719813,3433.41152063483,2380.48408230682,2952.30446866547,5172.49190578576,4161.95852334262
"ARA2",18.8386986749829,20.7746213193692,51.1844779768957,77.8562569933728,60.1198131264277,36.6022104158831,25.1156741567922,26.9199856719718,47.2071640338837,27.7914970152555,27.9462916084362,23.3813065106048,24.253086346687,27.5113543009005,26.8464427863883,55.0486431725138,62.1868003328637,73.2892722997152,25.0959337420643,26.2755440366016,29.499220029917,134.552277764119,145.567002258183,228.13248546919,171.958597474663
"ARB1",156.784481696543,158.521168631531,232.013718298766,263.448013094971,284.745288747228,184.163879438519,122.776402840557,171.783178209138,252.05506847528,140.174780466061,147.967609476785,141.88895468533,175.139391738713,184.018440413557,187.041600032107,239.668433179981,254.281486008144,287.173232020395,164.192947355744,154.157493503006,176.401134139371,631.989481007449,651.718831805291,989.248634711004,592.120942776382
"ARC1",249.7032614024,249.740921261555,476.265911952246,621.612602928306,489.49542234319,313.921946150614,234.16464093133,255.241764233829,418.073906501903,250.222922474392,280.774261961432,250.208658967463,268.360754515168,289.455325910996,275.831722871009,547.542451850725,569.072701780494,628.578592855555,237.506856926369,235.998150868576,238.856838333688,1439.72532575969,1348.89274266782,1553.1940785828,1063.29267314671
"ARC15",158.825329904584,155.563304775656,622.483151771924,550.949313140228,449.613578205543,175.686829937365,142.55966407651,171.978131658988,383.194450709064,213.968081725045,233.233098874707,216.637004099945,162.615311756725,183.055539166465,151.869933847842,433.573492268342,431.584048755125,435.027069321705,137.135120203515,131.27360801052,140.414635910832,664.211161484271,674.253869246002,1160.82415621974,954.99232578412
"ARC18",118.042349883713,125.823100705552,347.658914685043,326.819517762304,269.693877093249,174.215553572447,125.97708656626,134.377650716028,210.925838514767,145.456485035709,141.470849972101,124.539465199283,122.942641127978,137.897671582782,130.28964110806,268.694721760435,281.855636427721,311.485770673357,123.688764098296,135.414696933916,130.272619178268,399.874507855422,406.868640076006,730.885304951596,574.225890441468
"ARC19",202.850649613101,211.615501072898,670.217802330217,783.894599248767,595.500221083492,238.860750293976,210.221042285827,244.220711723637,512.073370139282,262.353347479503,273.804127724938,234.484433344346,248.921642644435,259.315437988377,248.765672458416,675.878999393639,644.608779752243,683.854959160723,219.750280686399,227.105602789301,231.513762456068,866.129299197177,907.192912564154,1575.60426118938,1139.10010189483
"ARC35",274.51745295241,281.547514478178,837.220504299694,692.889542722087,599.48793056185,299.705391921311,202.186654574778,253.814219782889,515.206413578146,244.210112615978,273.746130160301,244.483565097418,272.580209339879,293.43497855876,282.002056897312,575.944598046093,625.082750415625,669.298803673932,274.889496925266,277.213469641608,290.051796976317,929.957626276034,934.029014145889,1475.33984575235,1084.37721113269
"ARC40",147.547604759565,150.486248263246,267.42108172261,291.721265798694,206.330391926859,154.795463868184,175.542965269445,177.781946518109,165.263890722697,162.089954717899,172.307267781256,155.244860391313,154.674460172738,171.649412691062,150.725158844279,248.722250332915,281.758961600022,334.80814410568,120.331314648064,112.973066510941,112.960516353704,477.152882336423,476.878694743344,741.223805228003,552.060645608393
"ARD1",40.8227176862231,42.3225561831741,100.996097678872,114.93242960343,109.222642907903,69.7064041966275,45.9467959243869,50.4412288246032,103.872502358976,37.2449553417729,40.8188084062731,34.6082172048755,48.300195225504,54.7242519583782,53.1415293133593,117.631118651159,113.402770366028,124.243035029692,48.7078441062104,44.7210847044596,50.92317736463,317.544148596845,287.823002368896,358.775923378966,238.150859843498
"ARE2",106.455412481256,108.786144325565,261.016545800181,354.856724741566,299.096216082328,204.097112616474,119.553138629004,157.641367900659,249.366569702232,153.402987311042,176.451617775686,171.072779775517,144.926498495872,151.916568952828,144.90180296014,369.572648285261,427.593876137649,460.012325969645,151.459736993206,157.686188948039,171.71973077216,618.691780944605,602.676018695345,832.255776849211,635.295297774749
"ARF1",800.0129553143,788.118012092461,1747.44672833924,2106.7364926388,1733.60894966452,871.678074216907,586.785783322853,855.871438029289,1470.0427303041,647.805181127893,781.917151850093,742.596293925335,785.269597204025,825.454657843357,834.312503934724,1405.6182872187,1751.88553423822,1990.04412333207,765.053593073295,752.935375560415,826.283664135963,2914.06832833692,3043.77175397014,4650.97594295501,3035.02025188501
"ARF3",172.643610164567,186.730612494332,300.880827862551,415.269491647404,358.353264441882,434.476063430313,145.013953167065,193.659014376571,307.864554926475,144.422435978375,167.002496856642,153.983916028146,175.62209405201,189.460261569135,183.788970711629,244.899860376943,300.657884153817,321.715980595785,321.364655016204,361.229684958065,349.368386758733,491.835708488956,500.010496801657,845.432933205454,618.874358354783
"ARG1",754.597966254716,855.85507611877,690.336213949021,620.565701374155,726.950658208071,318.933963274837,477.381195208704,459.43294437311,652.127232021121,336.694472274554,374.108028333952,309.256297273619,364.722404280367,391.548448438555,381.891459285998,630.423499373168,782.617121439077,824.917893179875,276.479071677773,263.217825399827,224.08063853293,1073.187367196,961.718689689623,1589.92648915489,1126.34987775508
"ARG2",64.8489020985392,58.894100362142,74.1978773667131,70.2338118882575,78.6378099122866,44.4343724259445,36.1178435499311,46.5769780060537,62.9703138876846,29.1525723273972,37.0389590105675,34.9483933741109,39.9326969890646,39.7470939799216,45.3170954721333,76.2256374705993,88.6181606800715,93.4840624882524,30.6838798197416,32.1784272491308,25.4396283961107,114.145363868918,99.9986074935296,175.20898709019,128.771440001926
"ARG3",99.4374947592679,92.3470207421727,142.077385696831,176.408141217265,188.232766351608,63.1672575119729,51.7557529833625,72.4876720862172,195.485342702163,50.5485164347409,53.9182322301844,43.6957780844663,55.0531889647823,57.3899278553287,52.5356470645579,374.639377413773,285.145865665794,246.852995784532,57.9764214945245,62.0170456117399,61.1628561008891,221.484491183729,197.091657997854,364.773769871448,253.529386231106
"ARG4",184.076261224073,179.049806849258,206.578749618233,295.702485363139,224.034844106936,103.296033904036,148.653024359415,160.575094484207,176.176913293938,96.2007907663424,121.286428787151,88.6854994008481,96.3392399922197,102.600185336864,103.408200991855,703.462837803188,660.566174612908,603.731605103403,100.298008415289,99.928740851638,101.620172152106,636.76839711271,633.005463475723,779.556227650044,523.405617862246
"ARG7",155.134783316853,170.548057382241,139.219909585292,179.739029952035,126.903176454526,121.027725324743,145.763907141748,145.749857910904,107.136707669011,52.2011728877263,63.3566963154566,49.5872833679091,48.7117112699878,57.6294918285199,53.7429752036949,250.764166410499,219.128394147111,208.856515244862,45.9062997021018,45.5330716248961,47.2954623692174,390.786341677932,357.806557008694,443.560421804754,321.326628944381
"ARG8",54.3772064424876,55.3716805997437,94.5808222900483,136.699964124815,162.798621793252,70.8223057628161,33.7363350789605,47.4735783148248,184.045592858488,34.4300887860542,39.8033691346657,27.8972879707401,41.3317123165179,48.3886599537499,44.928922550493,195.252635711616,272.881991529042,298.880000474953,72.8834211192251,78.7239596978954,82.6183507229843,218.682539608169,197.746403620182,330.889254362368,242.162797336569
"ARG81",11.4889451412611,11.6152573089983,15.7894510350651,19.8113849754818,21.4288770644682,26.7046579034816,4.46904547530592,9.0499337063367,21.6888244749713,9.05897354319421,8.20487587883993,8.37169739479066,9.6685340956296,10.7760870155706,11.8804040782777,16.6133063671406,22.1887152716834,24.8579072294119,12.4940631091899,13.5007393650676,13.0951100348377,57.3060807130587,55.4467006050027,81.4863631680669,65.5100756304902
"ARG82",19.1314613649589,20.6142840304899,56.1047810034308,70.3432549608561,63.9059586568462,47.9450159457311,18.6678013080604,24.3515594045418,57.5946630216453,19.0279196469768,22.9117864107224,20.0000658951194,24.927813084016,31.4172508353766,28.9012028859982,45.5258582803592,62.5464966004174,69.5458081741766,35.0638286885814,34.9208800699838,40.3970135480112,147.952279816702,180.419418588159,260.74307797548,197.868141067313
"ARH1",69.3312260433227,69.3515651771423,115.545832290443,146.667452100452,125.010893994394,96.1685964070151,42.6233068223188,54.0857114808082,99.3528311539945,43.2673170008465,49.5530450384635,45.4988140127637,54.9674851619702,59.9682933394867,62.4470946775203,75.3858147319563,94.7044375505795,107.294009176437,91.9471561506389,99.5880622701018,103.104272704698,189.923612192672,192.950581154599,319.173555060025,240.654268628358
"ARI1",12.5026535271814,11.1912888644141,32.6357664533416,47.0227549929028,28.8876077874854,22.1735835955181,13.3362014344995,12.3119034349016,23.4478662965444,17.2072483367578,20.3379220684958,17.581039333815,13.4541714325841,13.2178173412984,10.520645558717,37.9715223971348,53.1071522915891,64.5793268825457,24.6009797437088,27.7691937628072,32.3676502553677,257.149719027597,331.474913992945,144.915858405906,86.0199066131074
"ARL1",226.466924029867,218.076804140981,555.657744615232,583.29037498283,503.289061661541,255.232961355716,137.904029812258,177.551783694503,428.780153349853,150.111107173425,174.98334350078,160.341371547766,171.486187338601,187.147149220945,187.915859613967,428.361598164029,458.909088640265,490.919644495414,210.919577340599,216.56708099654,250.928382073171,906.777052994928,971.82482560536,1245.28335676539,1062.73332079484
"ARL3",15.439178836475,14.9280693081017,45.8536923355095,59.4454942190686,46.1651768382949,30.7292712572954,18.4181620976736,22.0473235430406,38.4018155983669,27.1931894858707,29.9829041683173,24.5455904318443,26.8340394996332,28.8039026931511,22.0882888771854,61.7497225584375,63.406479893821,66.9128169445058,24.2931792353654,25.8313378766399,24.6591566370734,122.157825726329,123.670952094356,149.691676654845,102.449411869907
"ARN1",62.9598316845051,61.8120283793518,133.539700255256,131.56464649615,201.746944416521,115.743858567916,48.8386807228421,58.9150768344728,226.284346901249,82.1244930939491,77.6040615068429,77.2432788005781,42.5331350459804,53.5088004058925,44.5013704029772,67.1461101670782,111.107735303434,105.605295050557,137.173896522363,147.967239424294,168.292541633822,186.060544826282,192.844854542835,329.13522246892,235.875908655525
"ARN2",33.1786190064125,31.103090441662,52.6273284942612,80.2832374567502,87.2744643618729,49.4537975411339,16.2740994608287,26.5356417780543,78.5153258125569,28.666089111637,35.9479660913818,35.2291278989703,48.6414274979944,52.0836586892826,54.8231080871513,44.5454258501565,75.1895305889897,83.8265143802166,64.6480093433414,61.9047735086017,64.3628783861106,121.060536674276,129.39727330299,208.809968222828,150.358008463988
"ARO1",77.9156991693152,77.6592127834939,115.750849118745,117.995383750349,105.227325722559,62.8043308097206,43.9561178286977,65.2376369637551,84.3043619649345,58.3806625209285,71.7385844743178,69.5438116443639,60.4074228116934,65.765020055533,70.6834262477725,102.892977662688,117.42928013081,131.277392132957,45.0269522848683,41.9759924192655,45.3838649688842,299.353321731259,278.356495802021,343.848133436371,244.494681013326
"ARO10",357.41641651221,451.013592537311,1016.6883173159,459.534311601544,1098.89976977094,638.901483990499,378.492808565589,642.351195269172,889.695213825847,397.691938599325,469.458196077456,443.480284558396,930.919002193649,978.07961486284,1119.84178411969,424.061117128499,521.682478905293,596.752009992052,351.187091408461,291.081370610546,220.561414099442,1096.50596942336,993.186935678024,1947.9282702296,1409.63648207646
"ARO2",115.195580525113,117.829721781526,126.292946335165,163.052064576818,146.698825425652,75.2538547404273,75.2398384045408,83.0110534153075,121.701705827253,67.0631983537195,74.7044624597452,65.0892398990663,64.8232079454503,74.2237846841022,69.5976130141791,154.161399995291,146.305528869624,164.14007510378,57.6297203158506,55.6514057280299,55.3868343241544,352.393280351814,312.327103678472,462.290066188285,316.708451853922
"ARO3",101.626493269299,99.2588958157906,193.101233377395,279.775618340807,238.586673251869,189.394088801193,91.5575201926879,113.847119334292,223.91091164312,81.6131348586238,94.4415171104023,80.4335973845708,129.82114114263,138.144671636498,132.626182392979,334.085303115227,308.948366328976,322.19246842531,86.5724524093482,88.7311700065767,103.53916123912,814.089406191097,912.669936902335,1003.71771485604,700.710076193497
"ARO4",532.222891698819,518.965225308626,593.586414048656,545.231813604481,509.952479840426,309.295778187751,339.801478881032,389.941134081413,469.1577350788,180.415369822477,210.748074866193,205.62452842954,270.662367463893,303.767160005566,275.048647625315,534.749519755024,574.374618977639,638.241645016029,339.953886062458,369.970236941113,319.697924581837,1374.57275231026,1449.09836505594,1500.29294379869,1018.37182771305
"ARO7",179.911910785871,160.492117239492,160.723535218045,136.481987811067,134.679631448205,48.1175441318424,81.635032029984,93.7721066194993,109.987587492899,77.6933239547448,93.7807853758346,74.7441103030939,83.5403954965058,88.6940231367417,93.5741495660097,241.100845675502,276.43279594183,280.53142786056,62.161313127423,55.7829353404489,54.4939338518258,297.857984778354,256.586711594438,399.250791097779,284.468563984738
"ARO8",1432.37910497235,1276.39921393638,2916.09506588827,1114.15959778776,1280.32353650978,658.856335453696,616.039818035613,861.076874724361,889.291603221392,1420.10927348036,1466.92692178207,1542.61957333778,635.074171103678,662.133466484877,606.800799915361,719.895177307831,1127.78816596577,1401.17706220592,855.54842380028,991.814910456285,876.881617997863,2189.16435345529,1976.7444031203,3504.84555844196,2563.44796528635
"ARO80",30.7991088495526,32.0146412473647,61.2841424398067,67.4898392037775,67.9044827000944,37.9089399837655,15.0138178740652,26.4857387664779,54.8481612113197,23.866759134515,29.1358329451737,28.436280430218,25.1143878120936,29.3331251238764,32.3514379687634,58.3859560092945,65.9668711243193,68.087103011281,51.8653877110225,56.3955790850596,58.2382544613406,101.699366312564,106.062815602647,163.959669351135,125.095613847924
"ARO9",54.5255209145498,57.8367029249847,182.654258401917,167.254058565315,177.903784338692,97.9986467947613,70.5146567181372,95.1645668627121,181.858995015446,117.543066665347,99.8212483868432,101.679131474835,75.8981139726448,79.633569139581,82.9062250462792,220.230515135149,308.649306173863,309.12345373629,84.6399520097757,80.4530372432305,84.7956175342802,263.483664805669,278.593714869576,778.826336143681,752.991298952671
"ARP2",178.872247579397,188.085619428793,631.3262198614,564.05940922653,423.986685720271,201.377516301003,137.341058188118,168.963540130415,361.206834820451,160.027319990397,188.751296633938,163.128448853947,152.519170773336,162.080847437543,159.061306026489,500.94076116936,516.300812442887,539.732137887178,170.342804690564,167.112777748936,182.69544596306,885.255571299099,943.719780244392,1276.55429811771,941.154883729297
"ARP3",185.192435161649,197.527889437545,322.898529913475,361.90969418769,274.412043369287,170.574824372365,186.33444834561,200.985318447238,222.471043697844,182.350131085308,204.015721499571,182.423215167318,191.00703495582,211.511485671963,196.914197646116,275.080977504292,332.994697226445,393.620412781378,145.99678108459,140.110810724052,146.859964345546,517.999177023042,506.415250061227,920.55343369503,682.598131867735
"ARP4",28.3383036527288,27.7815339515975,102.401168637211,101.836988665919,89.6232456705671,46.2972658612368,23.5339448812384,30.3974884516046,75.4200087436361,23.9726351926136,31.9682370448216,26.4080740852767,30.8359145019629,33.8710775607159,35.7121961631457,90.8943750030399,101.085060886247,106.102317637789,40.115204017807,41.704401210669,42.7816859890654,192.947452856504,197.205419150813,304.897039866106,239.617756692437
"ARP5",32.2007937488459,34.6835698370601,107.929360133043,132.013816922153,101.75698103914,57.5856819753974,31.077539291893,36.3639240756513,81.4711273253604,30.5964806819925,41.613230766514,33.1274500228084,38.4218950565834,43.1891568735767,42.4688460252582,141.299123659571,140.822706972925,148.198097660671,43.1571548011139,45.1339100393356,48.6698030045569,334.757117935894,340.083001629716,346.863154910837,250.058070945683
"ARP6",28.0208504818872,26.686549320889,33.1925176082282,45.6800670641174,40.4544788483716,34.3485904796274,32.1984810471423,38.4320914947059,34.019502902919,29.3909178069276,32.614588086137,26.6684327577431,35.2741216283208,38.8408528506747,38.3309076220139,28.9896589887507,43.9980130464238,54.4543924539779,23.1874492125437,22.1295747515661,23.2155742924062,104.462004377064,103.821914499287,158.893390751224,125.961602108659
"ARP7",22.1628435676788,24.3054939825602,61.9688877451556,96.3858552075931,83.9893282594585,43.5093350738253,28.5532854104723,31.0564518105229,74.3581245231349,42.3868452125338,53.9117818705169,40.5487472689822,37.1094986569357,38.1077679364662,40.8711198599371,103.964008121686,134.475673813612,152.193874352391,40.2787859133591,38.360856561881,39.221121598411,225.472114329017,218.489860276207,339.582548607456,224.162200311779
